Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source
LICHENS,Thelotrema lepadinum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,dry conifer forest,corticolous on Douglas-fir bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Tuckermanopsis orbata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"dry conifer forest, coastal woodland",corticolous on Douglas-fir twigs,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea cavernosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea glabrata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral stage mixed forest,corticolous on Alnus rubra branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea hirta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"coastal woodland, seral environs",corticolous on Pseudotsuga menziesii; also noted on deciduous fallen branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea subfloridana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Polycauliona polycarpa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,"corticolous on windfall, deciduous branch","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
MYXOMYCETES,Fuligo septica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forest,lignicolous on log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
TERRESTRIAL ARTHROPODS,Noctua pronuba,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Abies grandis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Acer macrophyllum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Agrostis stolonifera,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Aira caryophyllea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Alnus rubra,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Anisocarpus madioides,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Anthoxanthum odoratum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"skidder road, clearcut",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Arctium minus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bellis perennis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Berberis aquifolium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal bluff,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Berberis nervosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus carinatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus hordeaceus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road and in open coastal meadow at Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus secalinus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus sterilis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus tectorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Bromus vulgaris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"alongside skidder roads, in open coastal meadow at Shingle Point, in forest clearings, forested rock outcrops",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Campanula scouleri,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Capsella bursa-pastoris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cardamine oligosperma,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Carex hendersonii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road and conifer forest trails,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Carex leptopoda,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road and conifer forest trails,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Carex obnupta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"wet meadow, riparian areas, disturbed areas along logging roads, fens",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Carex pachystachya,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,wet meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Corallorhiza maculata var. occidentalis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cerastium fontanum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cerastium glomeratum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Chimaphila umbellata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium arvense,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"on beach, in clearcuts",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium brevistylum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,at conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cirsium vulgare,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Claytonia sibirica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongisde skidder trail in humid conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Clinopodium douglasii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"at conifer forest margin along skidder road, in clearcut",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cornus nuttallii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Crepis capillaris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cynosurus cristatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cynosurus echinatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Danthonia cf californica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road and in forest clearings,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Deschampsia cf elongata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"logging road and forest clearing, woodlot",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Dianthus cf armeria,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Digitalis purpurea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"alongside skidder roads, at forest margins and in clearings",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Elymus repens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow at Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Filago pyramidata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Fragaria vesca,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Galium aparine,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Galium triflorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forests, seral environs",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Gamochaeta ustulata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Gaultheria shallon,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous in understory of Coastal Douglas-fir forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Geranium dissectum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road near wetland,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Goodyera oblongifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Holcus lanatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous throughout disturbed areas,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Holodiscus discolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forests, openings in conifer forests, woodlands, coastal bluffs",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Hypochaeris radicata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Ilex aquifolium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Jacobaea vulgaris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder roads and in forest clearings,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
