Group,Taxon,Common name,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,Source
MARINE INVERTEBRATES,Thelepus crispus,Curly-Headed Spaghetti Worm (commensal),Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tresus capax,Fat Gaper,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tresus nuttallii,Pacific Gaper,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Tubulanus polymorphus,Orange Ribbon Worm,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
ALGAE,Ulva intestinalis,Cornrow Sea Lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
ALGAE,Ulva intestinalis,Cornrow Sea Lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
ALGAE,Ulva lactuca [lactuta],Sea Lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
ALGAE,Ulva lactuta,Sea Lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Urticina piscivora,Rose Anemone,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Venerupis philippinarum,Japanese Littleneck Clam,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
FISH,Xiphister atropurpureus,Black Prickleback,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
MARINE INVERTEBRATES,Zirfaea pilsbryi,Rough Piddock,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera japonica,Dwarf Eelgrass,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera japonica,Dwarf Eelgrass,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera marina,Eelgrass,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,,,,,,,2014-05-31,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera marina,Eelgrass,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,,,,,,,2014-06-01,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
BIRDS,Spinus tristis,American goldfinch,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Anthus rubescens,American Pipit,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Turdus migratorius,American robin,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Calypte anna,Anna’s Hummingbird,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Haliaeetus leucocephalus,Bald eagle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Hirundo rustica,Barn swallow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Megaceryle alcyon,Belted Kingfisher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Thryomanes bewickii,Bewick’s Wren (Possibly),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Haematopus bachmani,Black Oystercatcher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Arenaria melanocephala,Black Turnstone,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Pheucticus melanocephalus,Black-headed Grosbeak,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Setophaga nigrescens,Black-throated Gray Warbler,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Phalacrocorax penicillatus,Brandt's Cormorant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Certhia americana,Brown Creeper,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Molothrus ater,Brown-headed Cowbird,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Larus californicus,California Gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Branta canadensis,Canada goose,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Bombycilla cedrorum,Cedar waxwing,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Poecile rufescens,Chestnut-backed Chickadee,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Petrochelidon pyrrhonota,Cliff Swallow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Uria aalge,Common Murre,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Corvus corax,Common raven,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Junco hyemalis,Dark-eyed Junco,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Phalacrocorax auritus,Double-crested Cormorant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Larus glaucescens,Glaucous-winged Gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Regulus satrapa,Golden-crowned Kinglet,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Ardea herodias,Great Blue Heron,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Histrionicus histrionicus,Harlequin Duck,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Lophodytes cucullatus,Hooded merganser,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Troglodytes aedon,House Wren,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Vireo huttoni,Hutton’s Vireo,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Anas platyrhynchos,Mallard,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Brachyramphus marmoratus,Marbled Murrelet,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Cistothorus palustris,Marsh wren,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Larus canus,Mew Gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Colaptes auratus,Northern flicker,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Contopus cooperi,Olive sided flycatcher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Oreothlypis celata,Orange-crowned Warbler,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Empidonax difficilis,Pacific Slope Flycatcher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Troglodytes pacificus,Pacific Wren,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Phalacrocorax pelagicus,Pelagic Cormorant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Cepphus columba,Pigeon Guillemot,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Dryocopus pileatus,Pileated woodpecker,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Haemorhous purpureus,Purple Finch,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Progne subis,Purple Martin,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Loxia curvirostra,Red Crossbill,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Agelaius phoeniceus,Red- winged blackbird,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Sitta canadensis,Red-breasted nuthatch,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Sphyrapicus ruber,Red-breasted sapsucker,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Phalaropus lobatus,Red-necked Phalarope,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Selasphorus rufus,Rufous hummingbird,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Melospiza melodia,Song sparrow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Pipilo maculatus,Spotted Towhee,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Melanitta perspicillata,Surf Scoter,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Calidris virgata,Surfbird,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Catharus ustulatus,Swainson's thrush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Setophaga townsendi,Townsend's warbler,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Tachycineta bicolor,Tree swallow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Cathartes aura,Turkey vulture,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Tachycineta thalassina,Violet Green swallow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Vireo gilvus,Warbling Vireo,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Piranga ludoviciana,Western Tanager,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Contopus sordidulus,Western Wood Pewee,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Zonotrichia leucophrys,White-crowned sparrow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
BIRDS,Cardellina pusilla,Wilson's warbler,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Rob Butler, Janet Cannings, Alexandra de Jong Westman, Marja de Jong Westman, Michael Dunn, John Reynolds, Robin Weber",2016,,,,,,,VIC - 2016 Bioblitz Bird Checklist
ALGAE,Callithamnion pikeanum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,VIC - 2016 Bioblitz marine checklist
