area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
saanich,Hypericaceae,Hypericum perforatum,Hypericum perforatum,Native of Europe; cultivated land and waste places; a weedy plant difficult to eradicate and poisonous to livestock; common throughout.,,,
saanich,Hypericaceae,Hypericum scouleri,Hypericum scouleri,"Moist ground; not very common; Uplands, Prospect Lake, and Royal Oak.",,,
saanich,Iridaceae,Crocus vernus,Crocus vernus,"Baxter James Bay park at corner of Douglas & Southgate streets 2016. Naturalized? Several iNaturalist observations Victoria and Oak Bay of C. tommasinianus Herb. , C. vernus (L.)Hill and C. ×stellaris Haw. - no information on naturalization.",,,
saanich,Iridaceae,Iris foetidissima,Iris foetidissima,"iNaturalist reports Beacon Hill Park, Uvic area, West Saanich Rd. No information on persistance or establishment.",,,
saanich,Iridaceae,Iris germanica,Iris × germanica,Properly Iris x germanica. Not reported from area. Several iNaturalist reports from area.,,,
saanich,Iridaceae,Iris pseudacorus,Iris pseudacorus,"Native of Europe; edge of ditches; escapee from cultivation and known from Prospect Lake, Goldstream, and the Highland district.",,,
saanich,Iridaceae,Olsynium douglasii,Olsynium douglasii,"Open, rocky outcrops; very common throughout in suitable habitats. Vars douglasii present.",,,
saanich,Iridaceae,Sisyrinchium californicum,Sisyrinchium californicum,Moist places at lowland; rare; Prospect and Pike Lakes,,,
saanich,Iridaceae,Sisyrinchium idahoense,Sisyrinchium idahoense,"vars? var. occidentale (E. P. Bicknell) Douglass M. Henderson var. macounii (E. P. Bicknell) Douglass M. Henderson var. segetum (E. P. Bicknell) Douglass M. Henderson. Wet grassy or mossy open places; most common in Oak Bay, Royal Oak, and Sidney.",,,
saanich,Isoetaceae,Isoetes nuttallii,Isoetes nuttallii,"Known from Trial Island. Vernal seeps on exposed, rocky shore. HLR Mill Hill report in BEN344. AC Cattle Point 2015. JP Freeman King Park 2000. Chytyk Yew Point, Colwood 2015. Cook and Donovan Triangular Hill, Colwood 2007.",,,
saanich,Isoetaceae,Isoetes tenella,Isoetes tenella,"Amphibious or permanently immersed in lakes, ponds, and pools. Elk Lake and Goldstream areas. TCB collection Prospect Lake 1972. TCMT Teanook Lake 1972.",,,
saanich,Juncaceae,Juncus acuminatus,Juncus acuminatus,Wet meadows and along streams; rare; Elk and Beaver Lakes.,,,
saanich,Juncaceae,Juncus alpinoarticulatus,Juncus alpinoarticulatus,Melburn voucher re-identified as J. articulatus. Check voucher for current id. Bonnet Turner's Bog 1970.,,,
saanich,Juncaceae,Juncus articulatus,Juncus articulatus,"Wet places and swamps; North Saanich, Goldstream, and Highland districts. Ours are ssp. articulatus",,,
saanich,Juncaceae,Juncus balticus,Juncus balticus,Swamps and wet meadows; particularly abundant in Central Saanich and Sidney. Ours ssp.ater. H&C2018 cite single collection of ssp. alaskanus on Fraser dredgings.,,,
saanich,Juncaceae,Juncus bolanderi,Juncus bolanderi,Swamp grounds; occasional in suitable habitats throughout.,,,
saanich,Juncaceae,Juncus bufonius,Juncus bufonius,"Native of Europe; moist, open ground; very common throughout; var. bufonius native, var. occidentalis introduced",,,
saanich,Juncaceae,Juncus covillei,Juncus covillei,"Wet ground; rare; known only from Pike Lake, where it was collected by T. Todd in 1968; Add Todd 1968 Pike Lake to range. All previously J. falcatus to J.c.",,"""Cross reference for J colvillei-falcatus for original publication."" HJ",HJ
saanich,Juncaceae,Juncus effusus ssp. effusus,Juncus effusus effusus,"Wet open ground and salt marshes; common throughout, var. pacificus Fern. & Wieg. being most common, var. effusus less so. —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa.""",,"""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","FL, AS"
saanich,Juncaceae,Juncus effusus ssp. pacificus,Juncus effusus pacificus,"Wet open ground and salt marshes; common throughout, var. pacificus Fern. & Wieg. being most common, var. effusus less so. —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa.""",,"""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","FL, AS"
saanich,Juncaceae,Juncus ensifolius,Juncus ensifolius,"Wet, open ground; variable species most abundant at Prospect Lake and North Saanich area.",,,
saanich,Juncaceae,Juncus filiformis,Juncus filiformis,"Wet ground, lakeshores, and coastal marshes; uncommon; known from the Uplands Park, Cedar Hill Cross Road, and Victoria. Add Prospect L to range",,,
saanich,Juncaceae,Juncus gerardii,Juncus gerardi,"Esquimalt Lagoon, Island View Beach TCB Discovery Island 1991.AC Tillicum (on Gorge water?) 1991.",,,
saanich,Juncaceae,Juncus interior,Juncus interior,"Harrison Sidney, Island View Beach, Colquitz, Cattle Point 1967, TCB Oak Bay 1991.",,"""delete. I doubt it grows in the area. Rather rare in the Columbia River area near Washington and an intro in Metro Vancouver."" FL ""My record from Saturna is a re-id by Jennifer Penny. Will recheck. Also all the Saanich Peninsula records of J. interior are re-id by Jennifer."" HJ","HJ, FL"
saanich,Juncaceae,Juncus kelloggii,Juncus kelloggii,"FL & AC vernal pools, Uplands Park 1999,2011.",,,
saanich,Juncaceae,Juncus laccatus,Juncus laccatus,TCB Kings Pond: Ascot & Queensbury Streets 1980. Previously considered J. effusus var. gracilis,,,
saanich,Juncaceae,Juncus longistylis,Juncus longistylis,Melburn voucher not found; no other nearby records.,,"""delete"" FL ""Already on excluded list."" HJ","HJ, FL"
saanich,Juncaceae,Juncus oxymeris,Juncus oxymeris,Macoun's collection misidentified (id?). No other records for Saanich Penninsula.,,"""delete"" FL ""Agree"" HJ","HJ, FL"
saanich,Juncaceae,Juncus supiniformis,Juncus supiniformis,"Boggy ground; rare; known only from Rithet's Bog, Royal Oak, where it was collected by G. A. Hardy in 1950. Add Langford (L?) record. Anderson S Saanich 1917.",,,
saanich,Juncaceae,Juncus tenuis,Juncus tenuis,"Damp ground; uncommon; known only from the shores of Elk Lake, Uplands, Esquimalt Lagoon, and Goldstream; represented by var. congestus Englm.; it is a weedy species, most likely not native to the peninsula. Check for occurrence of J. confusus in range.",,,
saanich,Juncaceae,Luzula campestris,Luzula campestris,"TMCT Sanichton 1941. Harrison Island View Beach 1967. RTO D'Arcy Island 1981. Harrison Pear Hill, Mill Hill and Royal Oak 1966. TCB Holland Point 1992 Beacon Hill 2002.",,,
saanich,Juncaceae,Luzula comosa var. laxa,Luzula comosa laxa,J. Macoun Elk Lake 1914.. M. Melburn Goldstream 1956. Eastham Mt Tolmie 1939. Eastham Thetis Lake 1940. A&OC Moresby 1976.,,,
saanich,Juncaceae,Luzula macrantha,Luzula macrantha,"A. Harrison top of Mt Newton 1966. Goldstream, J. Anderson date? Beamish Teanook Lake 1961.",,,
saanich,Juncaceae,Luzula multiflora,Luzula multiflora,"Luzula campestris (L.)DC. is a eurasian introduction usually limited to disturbed ground. Multiflora occurs in a variety of habitats such as open coniferous forests, lakeshore, bogs, and wet grassy places.",,,
saanich,Juncaceae,Luzula parviflora,Luzula parviflora,"Moist, open places; rare; collected by M. C. Melburn in Goldstream Park in 1957 and Thetis Lake Park in 1966. Check current at V. ssp fastigiata and ssp melanocarpa may both be present. No ssp in provincial list. Collections at V filed as both var. parviflora and var fastigata",,,
saanich,Juncaceae,Luzula subsessilis,Luzula subsessilis,"Cordova Spit, Bear Hill, Royal Oak, Cattle Point, McNeil Bay, Hartling Point, Mill Hill. Tompka Halibut Island 1963.",,,
saanich,Juncaginaceae,Triglochin concinna var. concinna,Triglochin concinna concinna,"Protected mudflats Sidney, Sidney Island, James Island.",,,
saanich,Juncaginaceae,Triglochin maritima,Triglochin maritima,Salt marshes; common along beaches throughout.,,,
saanich,Juncaginaceae,Triglochin scilloides,Triglochin scilloides,"Shallow water; rare; collected only at Beaver Lake by C. F. Newcombe in 1920, not recollected since. Newcombe voucher not located at V. No other collections for Saanich Penninsula. Only BC collections at V Pitt River and Somass Estuary, Port Alberni. AC and FL several collections Vancouver area.",,,
saanich,Lamiaceae,Clinopodium douglasii,Clinopodium douglasii,"Dry, open woods throughout the area.",,,
saanich,Lamiaceae,Galeopsis tetrahit,Galeopsis tetrahit,Native of Eurasia; meadows and other moist places; rare; known from Royal Oak and Sidney.,,,
saanich,Lamiaceae,Glechoma hederacea,Glechoma hederacea,Native of Eurasia; in disturbed soil; weedy and becoming aggressive in some areas.,,,
saanich,Lamiaceae,Lamiastrum galeobdolon,Lamium galeobdolon,No herbarium reccords but listed by the Invasive Species Council of BC for Vancouver Island and Gulf Islands. Persistant and marginally spreading. Many iNaturalist reports for peninsula.,,,
saanich,Lamiaceae,Lamium amplexicaule,Lamium amplexicaule,Native of Eurasia; frequent in fields and waste places.,,,
saanich,Lamiaceae,Lamium purpureum,Lamium purpureum,Native of Europe; locally abundant in waste ground; weedy.,,,
saanich,Lamiaceae,Lycopus americanus,Lycopus americanus,Wet ground and marshes; most abundant in Beaver and Elk Lakes.,,,
saanich,Lamiaceae,Lycopus uniflorus,Lycopus uniflorus,Streambanks and marshes throughout the area.,,,
saanich,Lamiaceae,Marrubium vulgare,Marrubium vulgare,"Native of Europe; a casual weed in dry, open ground.",,,
saanich,Lamiaceae,Melissa officinalis,Melissa officinalis,Introduced from Eurasia; sporadic; roadsides and waste places; Victoria.,,,
saanich,Lamiaceae,Mentha canadensis,Mentha canadensis,Native of Europe; in wet ground; widely distributed throughout the area.,,,
saanich,Lamiaceae,Mentha gracilis,Mentha × gracilis,Might be the airport ditch mint - recollect.,,,
saanich,Lamiaceae,Mentha piperita,Mentha × piperita,"Introduced and cultivated as a source of peppermint; established in the Sidney area, where it was collected by V. E. L. Goddard in 1929; still there in ditches South side of Airport. TCB Eagle Beach, Elk Lake 1993.",,,
saanich,Lamiaceae,Mentha pulegium,Mentha pulegium,Occasional escape from cultivation. iNaturalist reports throughout area.,,,
saanich,Lamiaceae,Mentha rotundifolia,Mentha × rotundifolia,Native of Europe; rare; Victoria. = M. suaveolens Ehrh.,,,
saanich,Lamiaceae,Mentha spicata,Mentha spicata,Native of Europe; banks of streams and moist places; introduced and occasionally found in the area.,,,
saanich,Lamiaceae,Nepeta cataria,Nepeta cataria,Native of Eurasia; occasional in woods and waste ground.,,,
saanich,Lamiaceae,Origanum vulgare,Origanum vulgare,"Marr SE corner of Wilkinson and W Saanich Roads 2007. Several iNaturalist reports Victoria, Oak Bay, Langford.",,,
saanich,Lamiaceae,Prunella vulgaris,Prunella vulgaris,Native of Europe; very common in lawns and waste places throughout the area. Does anyone care about vars?,,,
saanich,Lamiaceae,Scutellaria galericulata,Scutellaria galericulata,"Wet meadows; restricted to Beaver, Elk, Lost, and Langford Lakes.",,,
saanich,Lamiaceae,Stachys arvensis,Stachys arvensis,Native of Europe; cultivated ground; naturalized; Oak Bay and Beacon Hill Park. FL&JP Ten Mile Point beach trail 2001.,,,
saanich,Lamiaceae,Stachys cooleyae,Stachys chamissonis cooleyae,Streambanks and moist land; sporadic throughout.,,,
saanich,Lamiaceae,Stachys mexicana,Stachys mexicana,Look at V - no records in CDC Explorer. Copley Goldstream 1920.,,,
saanich,Lamiaceae,Teucrium hircanicum,Teucrium hircanicum,Starzomski iNaturalist observation Uvic 2021. Appears to be naturalizing? Original id Teucrium scorodonia L.,not in FPNW2,,
saanich,Lamiaceae,Thymus pulegioides,Thymus pulegioides,Native of Eurasia; collected by M. C. Melburn at John Dean Park in 1963. persisting? MCM also has collection of T. praecox Opiz from John Dean Park 1963.,,,
saanich,Lentibulariaceae,Utricularia gibba,Utricularia gibba,"AC Turners Bog 1970-76-83, TCB Glen Lake 1989, A&OC Florence Lake 1987, Todd Pike Lake 1983, PDW Prior Lake 1979.",,,
saanich,Lentibulariaceae,Utricularia minor,Utricularia minor,"AC reports Second Lake, Highlands.",,,
saanich,Lentibulariaceae,Utricularia vulgaris ssp. macrorhiza,Utricularia macrorhiza,"Ponds, stagnant lakes, and slow streams; widely distributed throughout. AC Turners Bog, Langford 1976.",,,
saanich,Liliaceae,Erythronium oregonum ssp. oregonum,Erythronium oregonum,"Grassy ledges and openings, damp open woods; common throughout the area.",,,
saanich,Liliaceae,Erythronium revolutum,Erythronium revolutum,Open woods; rare; known from Cadboro Bay and John Dean Park where it was collected by M. C. Melburn in 1955 and 1965. Vouchers not found at V.,,,
saanich,Liliaceae,Fritillaria affinis,Fritillaria affinis,"Damp, open, grassy places and parkland; common throughout.",,,
saanich,Liliaceae,Fritillaria camschatcensis,Fritillaria camschatcensis,"Damp, open places; rare; Oak Bay, Cadboro Bay, and Saanich.",,,
saanich,Liliaceae,Lilium columbianum,Lilium columbianum,"Damp, open woods and meadows; occasional; Victoria, Lost Lake, Thetis Lake Park, and Langford Lake.",,,
saanich,Liliaceae,Prosartes hookeri,Prosartes hookeri,"Shaded woods; on soil rich in humus; occasional in Uplands, Sidney, and Thetis Lake Park. Langford Kojima 1968, Mt Douglas Park Krajina 1950.",,,
saanich,Liliaceae,Prosartes trachycarpa,Prosartes trachycarpa,Wooded areas; rare; Gordon Head. CDC Explorer no coast collections.,,,
saanich,Liliaceae,Streptopus amplexifolius,Streptopus amplexifolius,"Moist, shady to partly open woods, on rich humus soil; fairly common throughout.",,,
saanich,Limnanthaceae,Limnanthes douglasii,Limnanthes douglasii,"Common garden escape. Known only from Uplands Park, where it was collected by M. C. Melburn in 1963. On Lomer & Penny's non-established list.",,,
saanich,Limnanthaceae,Limnanthes macounii,Limnanthes macounii,"Victoria, Oak Bay, and Trial Island; first collected by J. R. Anderson in 1900; recently collected in Uplands Park by M. C. Melburn in 1961-68. Ranging as far north as Gabriola and Hornby. Many iNaturalist reports.",,,
saanich,Linaceae,Linum lewisii,Linum lewisii,KM View Royal: NW corner of Burnside Road and Watkiss Way intersection 2006.,,,
saanich,Linaceae,Linum narbonense,Linum narbonense,"KM Langford: Highway 1 median, SE of Highlands exit (to Bear Mountain) 2007.",,,
saanich,Linaceae,Linum perenne,Linum perenne,"Open, grassy places, Oak Bay and Sidney; not collected recently. RTO Linum usitatissimum L. edge of parking lot Beacon Hill Park 1992.",,,
saanich,Linaceae,Linum usitatissimum,Linum usitatissimum,"RTO Beacon Hill Park, edge of parking barrier 1992.",not in FPNW2,,
saanich,Lycopodiaceae,Lycopodium clavatum,Lycopodium clavatum,V.E.L. Goddard Horth Hill 1929. MD says present elsewhere on peninsula - no vouchers found.,,,
saanich,Lycopodiaceae,Spinulum annotinum,Spinulum annotinum,"Wet woods; rare; collected by V. E. L. Goddard in 1929 on Horth Hill, north end of Saanich Peninsula. Usually montain/subalpine on the coast.",,,
saanich,Lythraceae,Lythrum salicaria,Lythrum salicaria,"TCB King's Pond 1980, Cedar Hill Golf Course 1980. Pat Bay Highway ditches 2020.",,,
saanich,Malvaceae,Malva moschata,Malva moschata,Native of Europe; sparingly established in waste ground and along roads throughout.,,,
saanich,Malvaceae,Malva neglecta,Malva neglecta,"Waste places; Marr Anacortes Ferry Terminal 2007, RTO Cordova Bay 2008.",,,
saanich,Malvaceae,Malva parviflora,Malva parviflora,Native of Europe; occasional in waste places and roadsides; Victoria and Oak Bay. Eastham 1940.,,,
saanich,Malvaceae,Malva sylvestris,Malva sylvestris,"Native of Europe; sporadic weed in the Victoria area. Marr Anacortes Ferry Terminal and several Victoria sites 2007,",,,
saanich,Malvaceae,Sidalcea hendersonii,Sidalcea hendersonii,"Wet, grassy places; abundant in the past in Oak Bay and Sidney; occasional in areas adjacent to tideland.",,,
saanich,Melanthiaceae,Toxicoscordion venenosum var. venenosum,Toxicoscordion venenosum venenosum,"Open, grassy places and rocky ledges throughout the area.",,,
saanich,Melanthiaceae,Trillium ovatum,Trillium ovatum,"Damp woods, on soil rich in humus; common throughout in suitable habitat.",,,
saanich,Melanthiaceae,Veratrum viride,Veratrum viride,This subalpine species is restricted to the Goldstream area only.,,,
saanich,Menyanthaceae,Menyanthes trifoliata,Menyanthes trifoliata,"Bogs and lakes; occasional; Beaver and Swan Lakes, Goldstream, and the Highland district.",,,
saanich,Montiaceae,Calandrinia ciliata,Calandrinia ciliata,"Moist, gravelly soil; sporadic in Victoria, Oak Bay, Saanich, and Esquimalt;",,,
saanich,Montiaceae,Claytonia exigua ssp. exigua,Claytonia exigua exigua,"Dry, sandy ground; occasional throughout.",,,
saanich,Montiaceae,Claytonia parviflora,Claytonia parviflora,Several collections for area including Harrison Mill Hill 1967.,,,
saanich,Montiaceae,Claytonia perfoliata,Claytonia perfoliata,"Open to shady, moist ground; extremely variable and common throughout. A number of segregates have been recognized, but there are no geographic races evident within the complex.",,,
saanich,Montiaceae,Claytonia rubra,Claytonia rubra,Many collection throughout. Shoreline to exposed cliffs and mountain tops.,,,
saanich,Montiaceae,Claytonia saxosa,Claytonia saxosa,Claytonia rubra ? No other records north of southern Oregon found.,not in FPNW2,,
saanich,Montiaceae,Claytonia sibirica,Claytonia sibirica,Moist woods and thickets; common throughout.,,,
saanich,Montiaceae,Montia dichotoma,Montia dichotoma,Moist ground; sporadic and most common in the Lost Lake area.Summit of Mt Finlayson HJ 1983.,,,
saanich,Montiaceae,Montia fontana,Montia fontana,"Aquatic to terrestrial; Lost Lake, Prospect Lake, and Goldstream.",,,
saanich,Montiaceae,Montia howellii,Montia howellii,"Moist, open places; sporadic; Uplands, Cadboro Bay, Island View Beach, and Thetis Lake Park.Very abundant in seepy meadows, Sidney Island HJ. GD reports this species regular on golf courses.",,,
saanich,Montiaceae,Montia linearis,Montia linearis,Damp ground; very common throughout,,,
saanich,Montiaceae,Montia parvifolia,Montia parvifolia,"Mossy banks, wet rocks, and shady places; common throughout; our plants with broadly ovate leaves have been recognized as a distinct species M. flagellaris or as a infraspecific segregate of M. parvifolia.","recorded by HJ: Montia parvifolia var. flagellaris, syn. M.parvifolia in FPNW2",,
saanich,Myricaceae,Myrica gale,Myrica gale,Swamps; known from Durrance Lake and Rithet's Bog at Royal Oak.,,,
saanich,Nyctaginaceae,Abronia latifolia,Abronia latifolia,"Common on sandy beaches; abundant at the Esplanade, Oak Bay, Island View Beach, James Island and Sidney Spit; decreasing due to disturbance of its habitat.",,,"HR, TL"
saanich,Nymphaeaceae,Nuphar polysepala,Nuphar polysepala,Ponds and shallow lakes; common throughout.,,,
saanich,Nymphaeaceae,Nuphar variegata,Nuphar variegata,Ponds and shallow lakes; rare; collected by T. C. Brayshaw in 1969 at Swan Lake.,,,
saanich,Nymphaeaceae,Nymphaea mexicana,Nymphaea mexicana,"Native of Mexico and Florida; shallow lakes; rare; known only from Elk Lake, where it was collected by T. C. Brayshaw in 1970. CDC update note 2019: BC material is probably from plantings only. Not established outside of cultivation.",not in FPNW2,,
saanich,Nymphaeaceae,Nymphaea odorata,Nymphaea odorata,"Native of eastern United States, shallow lakes; rare; known from Prospect Lake, where it was collected by A. F. Szczawinski in 1969. TCB Glen Lake 1989, Beaver Lake 1992.",,,
saanich,Oleaceae,Fraxinus latifolia,Fraxinus latifolia,"known at Victoria and Port Alberni; may not be native in either. Chytyk Tod Creek 1991, JP-MD Beaver Lake 2000, TCB several Victoria city collections. Fraxinus excelsior European ash is now established in BC in Uplands Park. Specimens at UBC and V.",,,
saanich,Oleaceae,Ligustrum vulgare,Ligustrum vulgare,"Harrison Deep Cove 1966, Brentwood 1967, Colquitz: end of Blueridge Road 1967, TCB Victoria: near S end of Cook Street 1989. Several iNaturalst reports throughout of plants outside of cultivation.",,,
saanich,Onagraceae,Camissonia contorta,Camissonia contorta,"Rare; known only from Saanichton Bay, where it was collected along the beach by G. V. Copley in 1926 and M. C. Melburn in 1959. MF recent confirmation of populations on Sidney Island, James Island and Island View Beach.",,,
saanich,Onagraceae,Chamaenerion angustifolium,Chamaenerion angustifolium,"Open areas, thickets, along roads and waste places; very common throughout; weedy species.",,,
saanich,Onagraceae,Circaea alpina ssp. pacifica,Circaea alpina pacifica,"Cool, damp woods; occasional throughout in suitable habitat.",,,
saanich,Onagraceae,Clarkia amoena,Clarkia amoena,"Dry, open ground; occasional throughout; abundant at Mount Douglas, Observatory Hill, West Saanich, and Thetis Lake Park.",,,
saanich,Onagraceae,Clarkia quadrivulnera,Clarkia purpurea quadrivulnera,HLR Mill Hill 2014.,,,
saanich,Onagraceae,Epilobium brachycarpum,Epilobium brachycarpum,"Dry, open ground; occasional throughout.",,,
saanich,Onagraceae,Epilobium ciliatum,Epilobium ciliatum,"Very common throughout. Wet meadows, wet land edges.",,,
saanich,Onagraceae,Epilobium densiflorum,Epilobium densiflorum,"Open meadows; sporadic; Royal Oak, Saanichton, Sidney, Thetis Lake Park, and Goldstream.",,,
saanich,Onagraceae,Epilobium hallianum,Epilobium hallianum,"Changed to several new species leptocarpum, saximontanum, mirabile, hallianum. AC has hallianum Stuart Mt in Highlands 1994.",,,
saanich,Onagraceae,Epilobium hirsutum,Epilobium hirsutum,A&OC Wilkinson Road and West Burnside Road 1992.,,,
saanich,Onagraceae,Epilobium hornemannii ssp. hornemannii,Epilobium hornemannii hornemannii,AC Elk-Beaver Lakes Regional Park; Beaver Lake; meadow 1994.,,,
saanich,Onagraceae,Epilobium minutum,Epilobium minutum,"Dry, open ground; occasional; in Victoria and Thetis Lake Park area.",,,
saanich,Onagraceae,Epilobium obscurum,Epilobium obscurum,"FL Oak Bay, W Saanich Rd, View Royal 2009.",,,
saanich,Onagraceae,Epilobium tetragonum,Epilobium tetragonum,"FL Oak Bay 2005, FL railroad tracks, View Royal 2008.",not in FPNW2,,
saanich,Onagraceae,Epilobium torreyi,Epilobium torreyi,"Known only from Thetis Lake Park, where it was collected by M. C. Melburn in 1959-67; most likely previously overlooked. MD Bazan Bay meadow 1966-2004. AC Thetis Lake 1977, MD Thetis Lake 2013,",,,
saanich,Onagraceae,Ludwigia palustris,Ludwigia palustris,Known only from the shore of Langford Lake; represented by var. americana (DC) Fern. & Griscom; collected by B. W. Davis & N. Chapman in 1965. Retzler langford lake 1980.,,,
saanich,Onagraceae,Oenothera biennis,Oenothera biennis,"Open, sandy ground; sporadic; Victoria. Marr 2007 collections Ogden Point, View Royal, Sidney Ferry Terminal.",,,
saanich,Onagraceae,Oenothera glazioviana,Oenothera glazioviana,"MCM West Saanich Road 1958, Marr Ogden Point parking lot beside Pilot House 2007.",,,
saanich,Ophioglossaceae,Botrypus virginianus,Botrypus virginianus,"Woods and damp open places; rare; Cadboro Bay, Florence Lake, Esquimalt, and Goldstream areas.",,,
saanich,Ophioglossaceae,Sceptridium multifidum,Sceptridium multifidum,Grasslands and open woods; occasional in suitable habitats; our only evergreen Botrychium.,,,
saanich,Orchidaceae,Calypso bulbosa var. occidentalis,Calypso bulbosa occidentalis,"Cool, moist coniferous forest throughout.",,,
saanich,Orchidaceae,Cephalanthera austiniae,Cephalanthera austiniae,"Restricted locations Deep Cove HLR, Horth Hill, Colwood, Brentwood Bay.",,,
saanich,Orchidaceae,Corallorhiza maculata var. occidentalis,Corallorhiza maculata occidentalis,Moist or dry coniferous forest throughout.,,,
saanich,Orchidaceae,Corallorhiza maculata var. ozettensis,Corallorhiza maculata ozettensis,Francis King Regional Park Batten 2018.,,,
saanich,Orchidaceae,Corallorhiza mertensiana,Corallorhiza mertensiana,"Moist to semidry coniferous forest; not as common as C. maculata; occasional throughout. View Royal, Glen Lake.",,,
saanich,Orchidaceae,Corallorhiza striata var. striata,Corallorhiza striata striata,"Moist coniferous forest, shaded ravines and canyons; occasional throughout.",,,
saanich,Orchidaceae,Corallorhiza trifida,Corallorhiza trifida,"Rare; known from the Highland district, where it was collected by A. F. Szczawinski in 1958. A Ceska has recent collection. CDC Explorer no records for coast.",,,
saanich,Orchidaceae,Cypripedium montanum,Cypripedium montanum,Very rare; the only known record for the area came from Cordova Bay; now believed to be extinct on the peninsula.,,,
saanich,Orchidaceae,Dactylorhiza viridis,Dactylorhiza viridis,No voucher found at V. Nearest collection Lake Cowchin.,,,
saanich,Orchidaceae,Epipactis helleborine,Epipactis helleborine,"Native of Europe; escapee from cultivation and spreading in cool, shady, waste places; becoming weedy in some neglected gardens. TCB Discovery Island 1991.",,,
saanich,Orchidaceae,Goodyera oblongifolia,Goodyera oblongifolia,Moist or semidry coniferous forest; throughout; still locally very abundant.,,,
saanich,Orchidaceae,Neottia cordata,Neottia cordata,"Mossy, damp coniferous forest; frequent in forested areas of West and North Saanich and Goldstream.",,,
saanich,Orchidaceae,Platanthera dilatata,Platanthera dilatata,"Swampy and wet meadows; Beaver Lake, Goldstream, and the Highland district; not collected recently; var. leucostachys (Lindl.) Ames, is known from Esquimalt, Goldstream, and the Highland district, where it is locally quite abundant.",,,
saanich,Orchidaceae,Platanthera elegans ssp. elegans,Platanthera elegans elegans,"Recheck V voucher for Habenaria unalaschensis v. maritima there Trial Island, Uplands Park. HLR Mill Hill report in BEN344.",,,
saanich,Orchidaceae,Platanthera elongata,Platanthera elongata,"TCB Discovery Island 1991, Prudek Ten Mile Point 1989, A&OC Butchart Gardens 1999.",,,
saanich,Orchidaceae,Platanthera huronensis,Platanthera huronensis,Swamp and wet meadows; sporadic throughout. Check V vouchers comp P. huronensis vs. P. aquilonis,,,
saanich,Orchidaceae,Platanthera orbiculata,Platanthera orbiculata,"Very rare; our only record is from Thetis Lake, where it was collected by H. Toms in 1929.",,,
saanich,Orchidaceae,Platanthera stricta,Platanthera stricta,"Rare; known only from Goldstream, where it was collected by G. A. Hardy in 1924. No voucher at V.",,,
saanich,Orchidaceae,Platanthera transversa,Platanthera transversa,A&OC and others many collections throughout.,,,
saanich,Orchidaceae,Platanthera unalascensis,Platanthera unalascensis,"Grassy, open places, dry coniferous forests, chaparral; occasional throughout; most abundant in the Highland district.",,,
saanich,Orchidaceae,Spiranthes romanzoffiana,Spiranthes romanzoffiana,"Open, grassy places and parklands; becoming rare; occasional in Uplands Park, Sidney, and the Highland district.",,,
saanich,Orobanchaceae,Aphyllon californicum ssp. californicum,Aphyllon californicum californicum,"Parasitic on various species of Compositae; in the past quite abundant along Dallas Road, Beacon Hill, Oak Bay, Uplands, and Esquimalt.",,Change Compositae to Asteraceae???,
saanich,Orobanchaceae,Aphyllon purpureum,Aphyllon purpureum,Parasitic on a number of species and particularly on Sedum; common throughout.,,,AS
saanich,Orobanchaceae,Bellardia viscosa,Bellardia viscosa,"Native of Europe; moist, low ground; sporadic weed.",,,AS
saanich,Orobanchaceae,Castilleja ambigua,Castilleja ambigua,"Salty marshes and grassy places along the Coast; sporadic at Oak Bay, Ten Mile Point, and Sidney. No records showning on CDC Explorer.MF Trial Island 2000.",,,
saanich,Orobanchaceae,Castilleja angustifolia,Castilleja angustifolia,Excluded name TMCT. No collections at V currently named this taxa.,,,
saanich,Orobanchaceae,Castilleja attenuata,Castilleja attenuata,"Open, grassy places; occasional at Oak Bay, Ten Mile Point, Mount Tolmie, Mount Douglas, Thetis Lake Park, Mill Hill, and Mount Finlayson.",,,
saanich,Orobanchaceae,Castilleja exserta var. exserta,Castilleja exserta exserta,"H&C2018 note native to SW US and Baja collected as waif in King and Pierce Cos., WA 1891-92.",,,
saanich,Orobanchaceae,Castilleja hispida,Castilleja hispida,"Grassy slopes, forest openings, and rocky outcrops; sporadic in suitable habitats.",,,
saanich,Orobanchaceae,Castilleja levisecta,Castilleja levisecta,"Open grassland; Beacon Hill and Foul Bay; occasional along Dallas Road, Victoria, Lost Lake, and Sidney. Trial Island. Introduced translocation Little D'arcy Island.",,,
