area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
sji,Cyperaceae,Carex pachystachya,Carex pachystachya,"An occasional species of variable habitats, wet to dry areas, sometimes where disturbed.",,"""Note on original Saanich Pen C. festivella entry, all now C.p."" HJ",
sji,Cyperaceae,Carex pansa,Carex pansa,"Rare, collected by A. Ceska at Cattle Point, May 1983. Atkinson Cattle Point 1992, E. Bell Long Island 2005.",,,
sji,Cyperaceae,Carex pauciflora,Carex pauciflora,Rare and local; bogs on Mt Constituion,,,
sji,Cyperaceae,Carex pellita,Carex pellita,Reported as C. lasiocarpa occasional on Orcas sphagnum bogs and fens.,,,
sji,Cyperaceae,Carex praticola,Carex praticola,"Orcas, Cold Springs, SE of summit of Mt Constitution FS. San Juan I. South end of Mount Finlayson Marsh, just north of Cattle Point FS.",,,
sji,Cyperaceae,Carex preslii,Carex preslii,"Henderson Eastsound, Orcas 1892. Only low elevation record in Salish Basin.",,"""I would delete these until confirmed. They are all doubtful to me: C. preslii"" FL ""Henderson 1892 only record. All other records high elevation. Note added."" HJ",
sji,Cyperaceae,Carex rossii,Carex rossii,"Occasional, dry, open woods. Zika Yellow Island 2009. Dunwiddie Willow Island 2009. Zika Deer Harbour Rd, Orcas 2021.",,,
sji,Cyperaceae,Carex stipata,Carex stipata,"Scattered and uncommon; moist spots in alder woodlands,seeps and pond borders.",,,
sji,Cyperaceae,Carex subbracteata,Carex subbracteata,"Zika False Bay area, San Juan 2007-2010.",,,
sji,Cyperaceae,Carex tumulicola,Carex tumulicola,"Moist meadows, Shaw, San Juan and Orcas.",,,
sji,Cyperaceae,Carex unilateralis,Carex unilateralis,Zika Cattle Point 2018. Zika Argyle 2021.,,,
sji,Cyperaceae,Carex utriculata,Carex utriculata,Fairly common in sedge fens; MtConstitution and vicinity,,,
sji,Cyperaceae,Carex vesicaria,Carex vesicaria,"Gage and Rodman , Moran State Park, Orcas Island 1992.",,,
sji,Cyperaceae,Carex viridula,Carex viridula,"Sportsman Lake, Egg Lake San Juan. Lakes at summit Mt Constitution.",,,
sji,Cyperaceae,Carex vulpinoidea,Carex vulpinoidea,"Zika Lookout Hill, Orcas 2016",,,
sji,Cyperaceae,Carex zikae,Carex zikae,In sand dunes at Cattle Point AC 1983.,,,
sji,Cyperaceae,Dulichium arundinaceum,Dulichium arundinaceum,"Occasional, Sphagnum bogs Orcas island.",,,
sji,Cyperaceae,Eleocharis acicularis,Eleocharis acicularis,"Mucky edge of Cascade Lake, Orcas Island.",,,
sji,Cyperaceae,Eleocharis macrostachya,Eleocharis macrostachya,"Suksdorf Mt Lake, Orcas 1892, Lawrence Stuart Island 1904, Peck Sportsmans Lake, San Juan 1923.",,,
sji,Cyperaceae,Eleocharis palustris,Eleocharis palustris,Very common; around margins of grazed ponds and lakes.,,,
sji,Cyperaceae,Eleocharis parvula,Eleocharis parvula,"Muddy, open shoreline; local at Cascade Lake, Orcas.",,,
sji,Cyperaceae,Eriophorum chamissonis,Eriophorum chamissonis,Local on sphagnum mats.,,,
sji,Cyperaceae,Eriophorum gracile,Eriophorum gracile,Rare and local in sphagnum bogs Mt Constitution.,,,
sji,Cyperaceae,Rhynchospora alba,Rhynchospora alba,"Rare, collected at Summit Lake by Henderson, 1892.",,,
sji,Cyperaceae,Schoenoplectus acutus,Schoenoplectus acutus,"Widespread on the periphery of protected salt marshes, lake margins and sphagnum bogs; fairly common.",,,
sji,Cyperaceae,Schoenoplectus americanus,Schoenoplectus americanus,"Rare; wet, sandy beaches; collected by Lawrence on Stuart Island July 1904.",,,
sji,Cyperaceae,Schoenoplectus subterminalis,Schoenoplectus subterminalis,"PZ East end of Little Twin Lake, Orcas Island 1999.",,,
sji,Cyperaceae,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,"Wet edges of marshes, ponds or lakes;m rare; Orcas and Blakely. Not on Floristic Atlas of SJI or CPNWH",,,
sji,Cyperaceae,Scirpus cyperinus,Scirpus cyperinus,"Rare, restricted in Washington to the northern end of the Puget Trough. In the San Juans it occurs sparingly in swampy areas on Orcas, particularly in the Mt. Woodland District.",,,
sji,Cyperaceae,Scirpus microcarpus,Scirpus microcarpus,"Fairly common in low, wet areas, often occuring with Phalaris.",,,
sji,Cystopteridaceae,Cystopteris fragilis,Cystopteris fragilis,"Shaded stream banks and steep, moist rocky crevices on Mt. Constitution; locally common; present on many other islands but not common.",,,
sji,Cystopteridaceae,Gymnocarpium disjunctum,Gymnocarpium disjunctum,"Deep, moist coniferous woods; reported by G. Sharpe from Patos island.",,,
sji,Dennstaedtiaceae,Pteridium aquilinum var. pubescens,Pteridium aquilinum pubescens,"Partial shade to open, exposed places; common throughout. Occasional disturbed ground., exposed south facing bluffs. Forest margins and grassy meadows.",,,
sji,Droseraceae,Drosera rotundifolia,Drosera rotundifolia,Locally abundant; sphagnum bogs on Orcas and San Juan; less common on Blakely.,,,
sji,Dryopteridaceae,Dryopteris arguta,Dryopteris arguta,"Collected once in Friday Harbour. Voucher at V labeled ""introduced?""",,,
sji,Dryopteridaceae,Dryopteris carthusiana,Dryopteris carthusiana,Ball Stuart Island 1978. Jones Island. Slater Sucia Island 1972.,,,
sji,Dryopteridaceae,Dryopteris expansa,Dryopteris expansa,"Deep, moist coniferous woods; fairly common, often growing on rotting stumps.",,,
sji,Dryopteridaceae,Polystichum imbricans,Polystichum imbricans,Dunwiddie San Juan Island 2021.,,,
sji,Dryopteridaceae,Polystichum munitum,Polystichum munitum,"Shady, moist woods, wooded hillsides, open wet forests; widespread and very common in suitable habitats. P. imbricans rocky, sunny, slopes, mostly at upper elevations, occasional.",,,
sji,Elaeagnaceae,Shepherdia canadensis,Shepherdia canadensis,Widespread throughout; sun baked gravelly forest margins.,,,
sji,Equisetaceae,Equisetum × ferrissii,Equisetum × ferrissii,"Zika Sunny sand slope, Cattle Point, San Juan 2002.",not in FPNW2,,
sji,Equisetaceae,Equisetum arvense,Equisetum arvense,"Common, margins, shady woods, weedy",,,
sji,Equisetaceae,Equisetum fluviatile,Equisetum fluviatile,"Present along margins of lakes on Orcas, especially Mountain Lake, and rarely Lakedale on San Juan.",,,
sji,Equisetaceae,Equisetum hyemale ssp. affine,Equisetum hyemale affine,"Locally abundant, glacial outwash seeps, interdune troughs, moist stream valleys.",,,
sji,Equisetaceae,Equisetum palustre,Equisetum palustre,"Throughout. All collections from mid-1960s and all at PSM. No nearby collections from BC. eFlora BC no records for San Juans, Gulf Islands or Saanich Peninsula. Not cited by Sharpe & Atkinson or San Juan Floristic Atlas.",,,
sji,Equisetaceae,Equisetum telmateia ssp. braunii,Equisetum telmateia braunii,"Common, damp places",,,
sji,Ericaceae,Allotropa virgata,Allotropa virgata,"iNaturalist observation Garrison Bay, San Juan 2019.",,,
sji,Ericaceae,Arbutus menziesii,Arbutus menziesii,Coastal bluffs and rocky uplands throughout;,,,
sji,Ericaceae,Arctostaphylos columbiana,Arctostaphylos columbiana,"Local; rocky outcrops in pine woods on Mt Constitution. Summit of Eagle Cliff, no. ned of Cypress Island. Single large clump, badly browsed. Legler A. x-media Castle Island 2005.",,,
sji,Ericaceae,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,"Rocky, exposed slopes; rare as native but occasionally spreading from cultivation.",,,
sji,Ericaceae,Chimaphila menziesii,Chimaphila menziesii,Uncommon in coniferous woods Mt Constitution; rare elsewhere.,,,
sji,Ericaceae,Chimaphila umbellata ssp. umbellata,Chimaphila umbellata umbellata,"Locally common, coniferous forest and scrubby edge, Mt Constitution. Rare on San Juan and other islands.",,,
sji,Ericaceae,Gaultheria shallon,Gaultheria shallon,Abundant; forest and edge.,,,
sji,Ericaceae,Kalmia microphylla var. occidentalis,Kalmia microphylla occidentalis,Local; thicket forming on sphagnum bogs Orcas and San Juan.,,,
sji,Ericaceae,Monotropa hypopitys,Monotropa hypopitys,"Widespread but generally scarce in deep coniferous woods in deep humus. Several iNaturalist observations Moran State Park, Orcas. iNaturalist observations San Juan 2019, 2020.",,,
sji,Ericaceae,Monotropa uniflora,Monotropa uniflora,"Moist coniferous woods and scrub, rare on Mt Constitution.",,,
sji,Ericaceae,Orthilia secunda,Orthilia secunda,Uncommon and scattered; boggy swamp or lake edge and moist coniferous forest on Mt Constitution; rare on San Juan,,,
sji,Ericaceae,Pterospora andromedea,Pterospora andromedea,"Deep humus of coniferous forest, sometimes on edge; rare.",,,
sji,Ericaceae,Pyrola aphylla,Pyrola aphylla,Pyrola asarifolia reported as sometimes achlorophyllous for San Juans.,,,
sji,Ericaceae,Pyrola asarifolia,Pyrola asarifolia,"Deep, coniferous forest; uncommon on Mt Constitution, rare elsewhere.",,,
sji,Ericaceae,Pyrola chlorantha,Pyrola chlorantha,"Deep, moist coniferous woods throughout Moran State Park, Orcas; mostly near Cascade and Mountain Lakes. Rare on San Juan.",,,
sji,Ericaceae,Pyrola dentata,Pyrola dentata,"Rare; dry, scrubby edge of coniferous fores; especially lodgepole pine on Mt Constitution and Mt Pickett.",,,
sji,Ericaceae,Pyrola minor,Pyrola minor,Deep coniferous forest floors to moist talus or streambanks; rare; observed on Mt Constitution - no collections or recent records.,,,
sji,Ericaceae,Pyrola picta,Pyrola picta,"Coniferous scrub and edge, often with salal; local in area on Mt Young, San Juan. Henderson Mt Constitution 1892.",,,
sji,Ericaceae,Rhododendron columbianum,Rhododendron columbianum,"Boggy soils; rare; collected by Slater at Mountain Lake, Orcas 1970.",,,
sji,Ericaceae,Rhododendron groenlandicum,Rhododendron groenlandicum,Locally common; sphagnum bogs Orcas and San Juan.,,,
sji,Ericaceae,Rhododendron macrophyllum,Rhododendron macrophyllum,"Kruckeberg logging road, Cypress Island 1967. Slater same 1964. iNaturalist observation Moran State Park, Orcas 2021.",,,
sji,Ericaceae,Vaccinium caespitosum,Vaccinium cespitosum,Bogs and damp meadows; known from a single collection Roos 1910 from San Juan.,,,
sji,Ericaceae,Vaccinium ovatum,Vaccinium ovatum,"Restricted to Point Doughty, Orcas, scrubby edge of Douglas-fir forest. Ledger Castle Island",,,
sji,Ericaceae,Vaccinium oxycoccos,Vaccinium oxycoccos,Sphagnum bogs; local on San Juan and Orcas.,,,
sji,Ericaceae,Vaccinium parvifolium,Vaccinium parvifolium,"Moist woods; usually growing in decaying conifer stumps; Orcas, Blakely and northern tier of islands.",,,
sji,Ericaceae,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum bogs; rare; Summit lake and possibly Killebrew Lakes. Original collection Henderson 1892.,,,
sji,Euphorbiaceae,Euphorbia characias ssp. wulfenii,Euphorbia characias wulfenii,Zika Roche Harbour 2018. Several iNaturalist reports San Juan 2018-2020.,not in FPNW2,,
sji,Euphorbiaceae,Euphorbia cyparissias,Euphorbia cyparissias,"Cultivated in rock gardens; occasionally escaped, especially San Juan.",,,
sji,Euphorbiaceae,Euphorbia myrsinites,Euphorbia myrsinites,"Zika roadside Friday Harbour, San Juan 2021.",,,
sji,Euphorbiaceae,Euphorbia peplus,Euphorbia peplus,"Weed of rich, moist soils and gardens.",,,
sji,Fabaceae,Acmispon americanus var. americanus,Acmispon americanus americanus,"Rare; summit of Mt Constitution and a couple of sites on San Juan. Gravelly or sandy roadsides, seeps on coastal bluffs and open, vernally moist depressions.Peck near Friday Harbour Store 1923.",,,
sji,Fabaceae,Acmispon denticulatus,Acmispon denticulatus,"Steep sandy bluffs along salt water and meadows, fairly common. HJ Iceberg Point.",,,
sji,Fabaceae,Acmispon parviflorus,Acmispon parviflorus,"Roadsides, open woods, vernal pools and moist meadows; common.",,,
sji,Fabaceae,Cytisus scoparius,Cytisus scoparius,"Roadsides, disturbed areas; widespread.",,,
sji,Fabaceae,Laburnum anagyroides,Laburnum anagyroides,Cultivated and sometimes escaped or long persistant. All main islands.,,,
sji,Fabaceae,Lathyrus aphaca,Lathyrus aphaca,Introduced and naturalized on Yellow Island.,,,
sji,Fabaceae,Lathyrus japonicus,Lathyrus japonicus,Common on strand throughout.,,,
sji,Fabaceae,Lathyrus latifolius,Lathyrus latifolius,Roadsides and vacant lots.,,,
sji,Fabaceae,Lathyrus littoralis,Lathyrus littoralis,Strand and salt marshes; rare known from Janszen 1983 collection Waldron Island.,,,
sji,Fabaceae,Lathyrus nevadensis var. nevadensis,Lathyrus nevadensis nevadensis,Common in dry coniferous forest throughout.,,,
sji,Fabaceae,Lathyrus palustris,Lathyrus palustris,"Brackish marshes and saline soils; widespread but not common; Southern San Juan, Yellow-Wasp group, Orcas and northern tier of islands. Zika Stuart Island 2014.",,,
sji,Fabaceae,Lathyrus polyphyllus,Lathyrus polyphyllus,"Open woods and moist, shadeed slopes near salt water; known from old records in the Wasp-Yellow group. No current records CPNWH.",,,
sji,Fabaceae,Lathyrus pratensis,Lathyrus pratensis,"Open woods and moist, shadeed slopes near salt water; known from old records in the Wasp-Yellow group.",,,
sji,Fabaceae,Lathyrus sylvestris,Lathyrus sylvestris,"Zika 2007. Orcas to Olga Road, Orcas Island, Sunny gravel roadside. Flowers pink, roadside weed.",,,
sji,Fabaceae,Lotus corniculatus,Lotus corniculatus,"Common to abundant, dry mowed gravel roadside, full sun, also soggy farm fields and ditches. San Juan and Orcas.",,,
sji,Fabaceae,Lotus tenuis,Lotus tenuis,Disturbed open places. Lopez and San Juan.,,,
sji,Fabaceae,Lupinus albicaulis,Lupinus albicaulis,"Open, glacial outwash soils;localized at Argyle, San Juan and nearby. Possibly adventive in our area. Johansen 1946.",,,
sji,Fabaceae,Lupinus arboreus,Lupinus arboreus,"Inntroduced and naturalized in open, sandy soils, mostly near salt water,principally San Juan and Lopez.",,,
sji,Fabaceae,Lupinus bicolor,Lupinus bicolor,Gravelly prairies throughout; common. Also reported as L. polycarpus Dougl.non Guss. gravelly meadows to roadsides.,,,
sji,Fabaceae,Lupinus latifolius var. latifolius,Lupinus latifolius latifolius,Indigenous populations appear to be restricted to pine-fir woodlands on Mt Constitution and nearby. Road-mix forms are well established at a number of places on Orcas and San Juan.,,,
sji,Fabaceae,Lupinus littoralis,Lupinus littoralis,"Strand, dominant in sandy area near Cattle Point light.",,,
sji,Fabaceae,Lupinus microcarpus var. microcarpus,Lupinus microcarpus microcarpus,"South facing gravelly meadows or clay banks; locally abundant but scattered from San Juan, Lopez and the southern islets to Sucia.",,,
sji,Fabaceae,Medicago lupulina,Medicago lupulina,Common introduced weed.,,,
sji,Fabaceae,Medicago sativa,Medicago sativa,Common to abundant.,,,
sji,Fabaceae,Melilotus albus,Melilotus albus,"Common,largly confined toroadsides.",,,
sji,Fabaceae,Melilotus officinalis,Melilotus officinalis,"Occasional, chiefly Lopez and San Juan.",,,
sji,Fabaceae,Oxytropis campestris var. spicata,Oxytropis campestris spicata,Rare and local; rocky benchland near Iceberg Point. Usually at high elevation. Reported as O.monticola Gray ssp. m.,,,
sji,Fabaceae,Rupertia physodes,Rupertia physodes,"Rare; dry, gravelly soils in open woods or edges. Collected by Lyall 1858. Since relocated at Mt Young and Yacht Haven Rd, West San Juan. Also Turtleback Range, Orcas. Johansen NW of Friday Harbour 1947. Peck NW of Friday Harbour 1923.",,,
sji,Fabaceae,Securigera varia,Securigera varia,Roadsides and towns; occasional.,,,
sji,Fabaceae,Trifolium arvense,Trifolium arvense,"Baker Eastsound, Orcas 1954. Atrkinson San Juan 1986.",,,
sji,Fabaceae,Trifolium campestre,Trifolium campestre,"Uncommon, waste places, lawns.",,,
sji,Fabaceae,Trifolium cyathiferum,Trifolium cyathiferum,"Sandy, open places; rare knwn only from an old collection on San Juan. Record not found CPNWH.",,,
sji,Fabaceae,Trifolium depauperatum,Trifolium depauperatum,"MFD Cady Mt 1975, Mt Dallas 1974. iNaturalist report above Roche Harbour, San Juan 2020.",,,
sji,Fabaceae,Trifolium dichotomum,Trifolium dichotomum,South facing less-disturbed meadows; widespread but infrequent.,,,
sji,Fabaceae,Trifolium dubium,Trifolium dubium,"Lawns, pasture, waste grounds and dry fir-arbutus forest. Widespread.",,,
sji,Fabaceae,Trifolium fragiferum,Trifolium fragiferum,"Strand near Argyle Lagoon, San Juan.",,,
sji,Fabaceae,Trifolium gracilentum,Trifolium gracilentum,Grassy bluffs and meadows; rare; only old report from Yellow-Wasp group.,,,
sji,Fabaceae,Trifolium hybridum,Trifolium hybridum,Uncommon; introduced lawns and roadsides.,,,
sji,Fabaceae,Trifolium incarnatum,Trifolium incarnatum,Cut over land and dry meadows; introduced and naturalized on Mt.Dallas.,,,
sji,Fabaceae,Trifolium microcephalum,Trifolium microcephalum,"Grassy bluffs and ledges all main islands, Stuart, Shaw, many small islets.",,,
sji,Fabaceae,Trifolium microdon,Trifolium microdon,"Open, grassy places and gravelly soils; common throughout.",,,
sji,Fabaceae,Trifolium oliganthum,Trifolium oliganthum,"Locally common on small pockets of soil in rocky areas, regular element of Festuca rubra prairies.",,,
sji,Fabaceae,Trifolium pratense,Trifolium pratense,Common.,,,
sji,Fabaceae,Trifolium repens,Trifolium repens,Abundant; lawns and pastures.,,,
sji,Fabaceae,Trifolium retusum,Trifolium retusum,"SA sandy beach soil Friday Harbour 1992, Baker Firday Harbour 1952.",,,
sji,Fabaceae,Trifolium striatum,Trifolium striatum,"Combs, Southwestern cliff edge, coastal meadow, Cattle Point 2017. Jones and Sucia islands iNaturalist reports 2020.",,,
sji,Fabaceae,Trifolium subterraneum,Trifolium subterraneum,Widely adventive and increasing; locally abundant pastures and roadsides.,,,
sji,Fabaceae,Trifolium variegatum,Trifolium variegatum,Fairly common; mesic to disturbed portions of grassy meadws.,,,
sji,Fabaceae,Trifolium willdenovii,Trifolium willdenovii,"Widespread and common; open, rocky slopes, meadows, beaches.",,,
sji,Fabaceae,Trifolium wormskioldii,Trifolium wormskioldii,"Rare; collectionns Lawrence 1904 Stuart Isand and Beattie 1909 Roche Harbour, Peck 1923 Friday Harbour.",,,
sji,Fabaceae,Ulex europaeus,Ulex europaeus,Introduced; Orcas only (?) Peck 1923 San Juan.,,,
sji,Fabaceae,Vicia americana,Vicia americana,Very common throughout along forest margins and thickets,,,
sji,Fabaceae,Vicia benghalensis,Vicia benghalensis,"Johansen two sites several miles apart SW of Friday Harbour, San Juan 1946.",not in FPNW2,,
sji,Fabaceae,Vicia hirsuta,Vicia hirsuta,Abundant weed.,,,
sji,Fabaceae,Vicia lathyroides,Vicia lathyroides,Occasional on strand; Orcas.,,,
sji,Fabaceae,Vicia nigricans var. gigantea,Vicia gigantea,"Open forest and gulleys near salt water, wet brackish or saline places; common throughout.",,,
sji,Fabaceae,Vicia sativa,Vicia sativa,Very common throughout waste areas and cultivated ground.,,,
sji,Fabaceae,Vicia tetrasperma,Vicia tetrasperma,Occasional; weedy sites especially on San Juan.,,,
sji,Fabaceae,Vicia villosa,Vicia villosa,Roadsides and ruderal sites; common throughut. Including V. cracca.,,,
sji,Fagaceae,Quercus garryana,Quercus garryana,"Dry, rocky sites, often near salt water; most common on Orcas and San Juan Islands but found throughout.",,,
sji,Gentianaceae,Centaurium erythraea,Centaurium erythraea,Moist meadows and ditches; common on San Juan; less so on other islands.,,,
sji,Gentianaceae,Centaurium pulchellum,Centaurium pulchellum,"Atkinson Sportsman's Lake, San Juan 1992. Original id C. muehlenbergii, Giblin re-id as pulchellum 2019.",,,
sji,Gentianaceae,Gentianella amarella,Gentianella amarella,"Boggy meadows, usually where disturbed; rare; Orcas, San Juan and Lopez. Henderson 1892 East Sound.",,,
sji,Gentianaceae,Zeltnera muehlenbergii,Zeltnera muehlenbergii,"Damp meadows and ditches; occasional on San Juan, Errata of FofPNW says re-id Centaurium pulchellum.",,,
sji,Geraniaceae,Erodium cicutarium,Erodium cicutarium,Open sites throughout; common.,,,
sji,Geraniaceae,Geranium bicknellii,Geranium bicknellii,"Moist, grassy edges of alder or mixed forest, also cut-over land; occasional on San Juan.",,,
sji,Geraniaceae,Geranium carolinianum,Geranium carolinianum,"Gardens and moist, grassy areas; occasional.",,,
sji,Geraniaceae,Geranium dissectum,Geranium dissectum,Widespread but infrequent; mostly on San Juan.,,,
sji,Geraniaceae,Geranium lucidum,Geranium lucidum,"Dunwiddie & Zike Posey Island 2018, Friday Harbour 2018. Ledger Olga Rd, Orcas 2016.",,,
sji,Geraniaceae,Geranium molle,Geranium molle,Common; roadside or lawns.,,,
sji,Geraniaceae,Geranium purpureum,Geranium purpureum,Martinez Orcas iNaturalist report 2018. No herbarium records for area found.,,,
sji,Geraniaceae,Geranium pusillum,Geranium pusillum,Fairly common on lawns.,,,
sji,Geraniaceae,Geranium robertianum,Geranium robertianum,"Gardens; introduced locally and increasing; Waldron, Lopez San Juan.",,,
sji,Grossulariaceae,Ribes divaricatum var. divaricatum,Ribes divaricatum divaricatum,"Forest margin and open transitional woods, often where rocky, common.",,,
sji,Grossulariaceae,Ribes lacustre,Ribes lacustre,"Shady lake edges, muddy places, damp forest floor.",,,
sji,Grossulariaceae,Ribes lobbii,Ribes lobbii,"Cattle Point, San Juan iNaturalist report 2020.",,,
sji,Grossulariaceae,Ribes sanguineum,Ribes sanguineum,"Open woods, dry sunny forest margins.",,,
sji,Haloragaceae,Myriophyllum spicatum,Myriophyllum spicatum,Report of M. sibiricum Komarov = M. spicatum var exalbescens. Common to abundant especially on Orcas. Note AC 1986 posits that this is a native species. M. spicatum var s. also reported lakes and ponds; occasional.,,,
sji,Haloragaceae,Myriophyllum verticillatum,Myriophyllum verticillatum,"Shallow, mucky edges of ponds; rare at Three-Meadows-Marsh, San Juan.",,,
sji,Hydrangeaceae,Philadelphus lewisii,Philadelphus lewisii,"Steep, rocky slopes and valleys; widespread and locally common.",,,
sji,Hydrocharitaceae,Egeria densa,Egeria densa,"Used in aquarium and occasionally introduceed; well established in a pond near Turn Point, San Juan Zika and Atkinson 1999.",,,
sji,Hydrocharitaceae,Elodea canadensis,Elodea canadensis,Occasional in lakes; often in deep water; most common on Orcas Island.,,,
sji,Hydrocharitaceae,Najas canadensis,Najas canadensis,"Zika Killebrew Lake, Orcas 2016.",,,
sji,Hydrocharitaceae,Najas flexilis,Najas flexilis,Widespread in lakes of Orcas.San Juan and Blakely.,,,
sji,Hypericaceae,Hypericum anagalloides,Hypericum anagalloides,Swampy lake shores and sphagnum bogs; fairly common Orcas and San Juan.,,,
sji,Hypericaceae,Hypericum calycinum,Hypericum calycinum,Persisting around residence at Patos Island Lighthouse.,,,
sji,Hypericaceae,Hypericum perforatum,Hypericum perforatum,Common; aggressive roadside weed on Lopez and San Juan.,,,
sji,Hypericaceae,Hypericum scouleri,Hypericum scouleri,Bogs to soggy ditches; uncommon.,,,
sji,Iridaceae,Iris foetidissima,Iris foetidissima,"Zika & Dunwiddie Kellet Bluff, Henry Island. Locally common, several hundred plants under large Pseudotsuga menziesii. Lopez Village Park iNaturalist report 2020. Zika Olga, Orcas 2021.",,,
sji,Iridaceae,Iris germanica,Iris × germanica,"Commonly cultivated, often spreading and long persistant; also apparently escaped near Argyle Lagoon, San Juan Island.",,,
sji,Iridaceae,Iris pseudacorus,Iris pseudacorus,Introduced and spreading along ponds and lakes; naturalized at a few places Orcas and San Juan Islands.,,,
sji,Iridaceae,Olsynium douglasii,Olsynium douglasii,"Moist meadows; occasional. var. douglasii Lopez and San Juan. Iceberg Point, San Juan Denton.",,,
sji,Iridaceae,Sisyrinchium californicum,Sisyrinchium californicum,"Rare; boggy lake shores, collected by Peck at Cascade Lake June 1923. Zika Eastsound 2016.",,,
sji,Iridaceae,Sisyrinchium idahoense,Sisyrinchium idahoense,"Moist upland meadows; common to locally abundant. Vars? Var. macounii and idahoense Zika San Juan and Orcas, var. segetum Zika Orcas.",,,
sji,Isoetaceae,Isoetes nuttallii,Isoetes nuttallii,"Rare, vernal pools; collected by A. Ceska near Cattle Point May 1983, Voucher at V. Literature record RLTaylor 1970.",,,
sji,Isoetaceae,Isoetes tenella,Isoetes tenella,"Aquatic, reported from Spencer Lake, Blakely Island (J.R. Slater, T.C. Frye, R. Phillips) Reported as I. echinospora var. braunii",,,
sji,Juncaceae,Juncus acuminatus,Juncus acuminatus,"Rather common, opften occuring on the muddy fringe of grazed ponds and other wet places.",,,
sji,Juncaceae,Juncus alpinoarticulatus,Juncus alpinoarticulatus,"Rare; collected in 1964 by L.M. Sundquist on a muddy shoreline of Mountain Lake, Orcas Island.",,,
sji,Juncaceae,Juncus articulatus,Juncus articulatus,Fairly common ditches and other wet places.,,,
sji,Juncaceae,Juncus balticus,Juncus balticus,"Widespread throughout the archipeligo, coastal marshes to bogs near the summit of Mt Constitution; very common. Also reported as J. lesueurii Boland.dunes near American Camp, San Juan.",,,
sji,Juncaceae,Juncus bolanderi,Juncus bolanderi,Rare; colledted by Peck 3 miles southeast of Roche Harbour.,,,
sji,Juncaceae,Juncus breweri,Juncus breweri,"Denton Eagle Cove, San Juan, Atkinson American Camp, San Juan.",,,
sji,Juncaceae,Juncus bufonius,Juncus bufonius,"Common weed from wet, mucky areas to dirt roads.",,,
sji,Juncaceae,Juncus conglomeratus,Juncus conglomeratus,Wet or boggy soils; infrequent.,,,
sji,Juncaceae,Juncus effusus ssp. effusus,Juncus effusus effusus,"Abundant throughout; farm fields, ditches, disturbed woodlands.",,"""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","FL, AS"
sji,Juncaceae,Juncus effusus ssp. pacificus,Juncus effusus pacificus,"Abundant throughout; farm fields, ditches, disturbed woodlands.",,"""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","FL, AS"
sji,Juncaceae,Juncus ensifolius,Juncus ensifolius,Common species of low moist ground and roadside ditches.,,,
sji,Juncaceae,Juncus gerardii,Juncus gerardi,Uncommon; salt to brackish marshes. Chiefly along archipelego's southern edge Henry Island to Lopez Island.,,,
sji,Juncaceae,Juncus hesperius,Juncus hesperius,Throughout main islands.,,,
sji,Juncaceae,Juncus nevadensis,Juncus nevadensis,"Sandy lake edge; rare along cascade Lake, Orcas.",,"""delete"" FL ""Scott Atkinson from Cascade Lake, Orcas voucher at WTU. No other nearby collections. Will ask David Giblin to recheck the collection voucher."" HJ",
sji,Juncaceae,Juncus tenuis,Juncus tenuis,"Rather common and somewhat weedy, pond margins, shaded dirt roads.",,,
sji,Juncaceae,Luzula campestris,Luzula campestris,Camp Little Patos Island 1982.,,,
sji,Juncaceae,Luzula comosa var. laxa,Luzula comosa laxa,"Grassy rock outcrops, dry Fir-Arbutus forest. Throughout; many records.",,,
sji,Juncaceae,Luzula macrantha,Luzula macrantha,Zika Jones Island 2014.,,,
sji,Juncaceae,Luzula multiflora,Luzula multiflora,Abundant; outcrops and grassy meadows. All material conforms to var. congesta,,,
sji,Juncaceae,Luzula parviflora,Luzula parviflora,"Damp,shady woods; rare; stream valleys in Moran State Park, Orcas.",,,
sji,Juncaceae,Luzula subsessilis,Luzula subsessilis,"Many collections, rocky shorelines",,,
sji,Juncaginaceae,Triglochin concinna var. concinna,Triglochin concinna concinna,Salt or brackish marshes; uncommon but widespread. AC has a collection at UBC from Lopez.,,,
sji,Juncaginaceae,Triglochin maritima,Triglochin maritima,Common.,,,
sji,Lamiaceae,Ajuga reptans,Ajuga reptans,"Escaping and infrequently spreading Friday Harbour and Eastsound. Zika Limestone Point, San Juan 2001. Atkinson Eastsound, Orcas 1985.",,,
sji,Lamiaceae,Clinopodium douglasii,Clinopodium douglasii,"Forest margins and dry, coniferous forest floors; common.",,,
