iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Onchidoris evincta,1348712,Onchidoris evincta,0,accepted,"(Millen, 2006)",2,"{""iNat:68752644"":null,""iNat:68793025"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,,,Onchidoris,evincta,,,,,,iNat:68793025,2014-04-08T00:00:00.000Z,,,,,,iNat:68752644,2018-06-19T00:00:00.000Z,,,,,,,,
Onchidoris muricata,47508,Onchidoris muricata,0,accepted,"(O. F. Müller, 1776)",1,"{""iNat:68793507"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,,,Onchidoris,muricata,,,,,,iNat:68793507,2014-04-09T00:00:00.000Z,,,,,,iNat:68793507,2014-04-09T00:00:00.000Z,,,,,,,,
Ophiodermella fancherae,957347,Ophiodermella fancherae,0,accepted,"(Dall, 1903)",1,"{""8ba7e74b-a1a6-4aed-81c7-f8ecdd3b4d15"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Conoidea,Borsoniidae,,,Ophiodermella,fancherae,Ian McTaggart-Cowan,RBCM,,,979-03326,8ba7e74b-a1a6-4aed-81c7-f8ecdd3b4d15,1961-06-22T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03326,8ba7e74b-a1a6-4aed-81c7-f8ecdd3b4d15,1961-06-22T00:00:00.000Z,,,,,,,,
Paciocinebrina interfossa,910801,Paciocinebrina interfossa,0,accepted,"(Carpenter, 1864)",3,"{""imerss.org:PMLS:11937"":null,""imerss.org:PMLS:12121"":null,""imerss.org:PMLS:17849"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Paciocinebrina,interfossa,Andy Lamb,PMLS,,,,imerss.org:PMLS:11937,2009-10-10T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:17849,2017-03-18T00:00:00.000Z,,,,,,,,
Paciocinebrina lurida,910800,Paciocinebrina lurida,0,accepted,"(Middendorff, 1848)",50,"{""imerss.org:PMLS:1042"":null,""imerss.org:PMLS:1247"":null,""imerss.org:PMLS:2766"":null,""imerss.org:PMLS:2919"":null,""imerss.org:PMLS:3234"":null,""imerss.org:PMLS:3571"":null,""imerss.org:PMLS:3691"":null,""imerss.org:PMLS:3931"":null,""imerss.org:PMLS:4017"":null,""imerss.org:PMLS:4134"":null,""imerss.org:PMLS:4248"":null,""imerss.org:PMLS:4360"":null,""imerss.org:PMLS:4441"":null,""imerss.org:PMLS:4758"":null,""imerss.org:PMLS:5075"":null,""imerss.org:PMLS:5218"":null,""imerss.org:PMLS:6006"":null,""imerss.org:PMLS:6111"":null,""imerss.org:PMLS:6507"":null,""imerss.org:PMLS:7018"":null,""imerss.org:PMLS:7305"":null,""imerss.org:PMLS:7848"":null,""imerss.org:PMLS:9441"":null,""imerss.org:PMLS:10338"":null,""imerss.org:PMLS:11025"":null,""imerss.org:PMLS:11209"":null,""imerss.org:PMLS:11316"":null,""imerss.org:PMLS:11938"":null,""imerss.org:PMLS:12122"":null,""imerss.org:PMLS:12555"":null,""imerss.org:PMLS:12740"":null,""imerss.org:PMLS:12867"":null,""imerss.org:PMLS:13190"":null,""imerss.org:PMLS:13697"":null,""imerss.org:PMLS:13895"":null,""imerss.org:PMLS:14132"":null,""imerss.org:PMLS:14394"":null,""imerss.org:PMLS:14481"":null,""imerss.org:PMLS:14877"":null,""imerss.org:PMLS:15373"":null,""imerss.org:PMLS:15494"":null,""imerss.org:PMLS:15830"":null,""imerss.org:PMLS:15950"":null,""imerss.org:PMLS:16936"":null,""imerss.org:PMLS:17127"":null,""imerss.org:PMLS:17319"":null,""imerss.org:PMLS:17406"":null,""imerss.org:PMLS:17507"":null,""imerss.org:PMLS:17624"":null,""imerss.org:PMLS:18356"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Paciocinebrina,lurida,Andy Lamb,PMLS,,,,imerss.org:PMLS:1042,1994-09-10T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:18356,2019-03-17T00:00:00.000Z,,,,,,,,
Palio zosterae,1187234,Palio zosterae,0,accepted,"(O'Donoghue, 1924)",1,"{""iNat:3707748"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Polycerinae,,Palio,zosterae,,,,,,iNat:3707748,2010-05-10T00:00:00.000Z,,,,,,iNat:3707748,2010-05-10T00:00:00.000Z,,,,,,,,
Pandora filosa,906400,Pandora filosa,0,accepted,"(Carpenter, 1864)",2,"{""f176072a-3278-41ae-85fd-019ee5aca461"":null,""315a6552-7440-45ab-84d1-41a968bc745a"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Anomalodesmata,,,,Pandoroidea,Pandoridae,,,Pandora,filosa,Dan Quayle,RBCM,,,989-00278-008,f176072a-3278-41ae-85fd-019ee5aca461,1959-12-11T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03302,315a6552-7440-45ab-84d1-41a968bc745a,1961-06-22T00:00:00.000Z,,,,,,,,
Pandora wardiana,906421,Pandora wardiana,0,accepted,"A. Adams, 1860",2,"{""c682c187-3bbe-4153-b72b-0a41a34afba9"":null,""54f9317b-d046-4e09-9795-155362046f3c"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Anomalodesmata,,,,Pandoroidea,Pandoridae,,,Pandora,wardiana,Dan Quayle,RBCM,,,989-00278-004,c682c187-3bbe-4153-b72b-0a41a34afba9,1959-12-11T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03301,54f9317b-d046-4e09-9795-155362046f3c,1961-06-22T00:00:00.000Z,,,,,,,,
Panomya ampla,865774,Panomya ampla,0,accepted,"Dall, 1898",1,"{""e768b542-d474-4579-8e3d-da89bb999d09"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,,Hiatelloidea,Hiatellidae,,,Panomya,ampla,Ian McTaggart-Cowan,RBCM,,,979-00316,e768b542-d474-4579-8e3d-da89bb999d09,1958-09-05T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-00316,e768b542-d474-4579-8e3d-da89bb999d09,1958-09-05T00:00:00.000Z,,,,,,,,
Panopea generosa,117618,Panopea generosa,0,accepted,"(Gould, 1850)",13,"{""imerss.org:PMLS:1265"":null,""imerss.org:PMLS:1777"":null,""imerss.org:PMLS:3035"":null,""imerss.org:PMLS:3429"":null,""imerss.org:PMLS:9101"":null,""imerss.org:PMLS:15368"":null,""imerss.org:PMLS:15713"":null,""imerss.org:PMLS:15946"":null,""imerss.org:PMLS:17204"":null,""iNat:24792030"":null,""iNat:145168808"":null,""iNat:165764705"":null,""iNat:177622942"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,,Hiatelloidea,Hiatellidae,,,Panopea,generosa,Andy Lamb,PMLS,,,,imerss.org:PMLS:1265,1994-10-23T00:00:00.000Z,,,,,,iNat:177622942,2023-08-09T00:00:00.000Z,1,1,1,1,1,0,pun'eq',"(Thom, 2011)"
Parvilucina tenuisculpta,493882,Parvilucina tenuisculpta,0,accepted,"(Carpenter, 1864)",1,"{""34f8b40d-c6c8-41a9-b09a-490b4ff77bd3"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Lucinida,,,Lucinoidea,Lucinidae,Lucininae,,Parvilucina,tenuisculpta,Dan Quayle,RBCM,,,989-00278-005,34f8b40d-c6c8-41a9-b09a-490b4ff77bd3,1959-12-11T00:00:00.000Z,Dan Quayle,RBCM,,,989-00278-005,34f8b40d-c6c8-41a9-b09a-490b4ff77bd3,1959-12-11T00:00:00.000Z,,,,,,,,
Patinopecten caurinus,203116,Patinopecten caurinus,0,accepted,"(Gould, 1850)",4,"{""913f3ea4-4f24-4207-a338-f2ce9f475018"":null,""5c7eedad-ead2-4e47-89e7-1d3bd40c9b1e"":null,""de99bc2b-705f-4825-8688-151f9609782a"":null,""3e30c992-5c79-4b6f-957a-900715d6f74c"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Pectinoidea,Pectinidae,Pedinae,Fortipectinini,Patinopecten,caurinus,Ian McTaggart-Cowan,RBCM,,,979-03311,5c7eedad-ead2-4e47-89e7-1d3bd40c9b1e,1961-06-22T00:00:00.000Z,Neil Bourne,RBCM,,,989-00585-001,3e30c992-5c79-4b6f-957a-900715d6f74c,1967-04-01T00:00:00.000Z,1,1,1,1,1,0,kwuneem'mun',"(Thom, 2011)"
Peltodoris lentiginosa,568137,Peltodoris lentiginosa,0,accepted,"(Millen, 1982)",41,"{""imerss.org:PMLS:3329"":null,""imerss.org:PMLS:3434"":null,""imerss.org:PMLS:3692"":null,""imerss.org:CHU2012:0"":null,""imerss.org:PMLS:5401"":null,""imerss.org:PMLS:5882"":null,""imerss.org:PMLS:6411"":null,""imerss.org:PMLS:6587"":null,""imerss.org:PMLS:7022"":null,""imerss.org:PMLS:7427"":null,""imerss.org:PMLS:7539"":null,""imerss.org:PMLS:8502"":null,""imerss.org:PMLS:8596"":null,""imerss.org:PMLS:9444"":null,""imerss.org:PMLS:9788"":null,""imerss.org:PMLS:10340"":null,""imerss.org:PMLS:10597"":null,""imerss.org:PMLS:10702"":null,""imerss.org:PMLS:11320"":null,""imerss.org:CHU2010:677"":null,""imerss.org:CHU2010:678"":null,""imerss.org:CHU2012:14"":null,""imerss.org:CHU2012:16"":null,""imerss.org:PMLS:12558"":null,""imerss.org:PMLS:13193"":null,""imerss.org:CHU2012:18"":null,""imerss.org:CHU2012:19"":null,""imerss.org:PMLS:15607"":null,""imerss.org:PMLS:15833"":null,""imerss.org:PMLS:16068"":null,""imerss.org:PMLS:16756"":null,""imerss.org:PMLS:17131"":null,""imerss.org:PMLS:17510"":null,""imerss.org:PMLS:18360"":null,""iNat:8624729"":null,""iNat:68792780"":null,""iNat:164552703"":null,""iNat:164552704"":null,""iNat:169325455"":null,""iNat:169325469"":null,""iNat:169325556"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,,,Peltodoris,lentiginosa,Andy Lamb,PMLS,,,,imerss.org:PMLS:3329,2006-03-05T00:00:00.000Z,,,,,,iNat:169325455,2023-06-24T00:00:00.000Z,,,,,,,,
Peltodoris nobilis,48450,Peltodoris nobilis,0,accepted,"(MacFarland, 1905)",150,"{""imerss.org:PMLS:4"":null,""imerss.org:PMLS:24"":null,""imerss.org:PMLS:71"":null,""imerss.org:PMLS:158"":null,""imerss.org:PMLS:311"":null,""imerss.org:PMLS:413"":null,""imerss.org:PMLS:718"":null,""imerss.org:PMLS:799"":null,""imerss.org:PMLS:880"":null,""imerss.org:PMLS:946"":null,""imerss.org:PMLS:1258"":null,""imerss.org:PMLS:2114"":null,""imerss.org:PMLS:2216"":null,""imerss.org:PMLS:2593"":null,""imerss.org:PMLS:2808"":null,""imerss.org:PMLS:2922"":null,""imerss.org:PMLS:3239"":null,""imerss.org:PMLS:3328"":null,""imerss.org:PMLS:3805"":null,""imerss.org:PMLS:3933"":null,""imerss.org:PMLS:4020"":null,""imerss.org:PMLS:4135"":null,""imerss.org:PMLS:4362"":null,""imerss.org:PMLS:4882"":null,""imerss.org:PMLS:4981"":null,""imerss.org:PMLS:5077"":null,""imerss.org:PMLS:5220"":null,""imerss.org:PMLS:5591"":null,""imerss.org:PMLS:5779"":null,""imerss.org:PMLS:5881"":null,""imerss.org:PMLS:6114"":null,""imerss.org:PMLS:6317"":null,""imerss.org:PMLS:6586"":null,""imerss.org:PMLS:6777"":null,""imerss.org:PMLS:6894"":null,""imerss.org:PMLS:7021"":null,""imerss.org:PMLS:7150"":null,""imerss.org:PMLS:7308"":null,""imerss.org:PMLS:7426"":null,""imerss.org:PMLS:7850"":null,""imerss.org:PMLS:7939"":null,""imerss.org:PMLS:8238"":null,""imerss.org:PMLS:8866"":null,""imerss.org:PMLS:9106"":null,""imerss.org:PMLS:9348"":null,""imerss.org:PMLS:9554"":null,""imerss.org:PMLS:9672"":null,""imerss.org:PMLS:9787"":null,""imerss.org:PMLS:9912"":null,""imerss.org:PMLS:10008"":null,""imerss.org:PMLS:10339"":null,""imerss.org:PMLS:10436"":null,""imerss.org:PMLS:10596"":null,""imerss.org:PMLS:10701"":null,""imerss.org:PMLS:10868"":null,""imerss.org:PMLS:11028"":null,""imerss.org:PMLS:11133"":null,""imerss.org:PMLS:11319"":null,""imerss.org:PMLS:11443"":null,""imerss.org:PMLS:11535"":null,""imerss.org:PMLS:11638"":null,""imerss.org:PMLS:11732"":null,""imerss.org:PMLS:11824"":null,""imerss.org:PMLS:12042"":null,""imerss.org:PMLS:12123"":null,""imerss.org:PMLS:12223"":null,""imerss.org:PMLS:12316"":null,""imerss.org:PMLS:12465"":null,""imerss.org:PMLS:12557"":null,""imerss.org:PMLS:12651"":null,""imerss.org:PMLS:12742"":null,""imerss.org:PMLS:12871"":null,""imerss.org:PMLS:12980"":null,""imerss.org:PMLS:13192"":null,""imerss.org:PMLS:13315"":null,""imerss.org:PMLS:13698"":null,""imerss.org:PMLS:13897"":null,""imerss.org:PMLS:13996"":null,""imerss.org:PMLS:14060"":null,""imerss.org:PMLS:14205"":null,""imerss.org:PMLS:14299"":null,""imerss.org:PMLS:14396"":null,""imerss.org:PMLS:14482"":null,""imerss.org:PMLS:14879"":null,""imerss.org:PMLS:14976"":null,""imerss.org:PMLS:15074"":null,""imerss.org:PMLS:15277"":null,""imerss.org:PMLS:15375"":null,""imerss.org:PMLS:15496"":null,""imerss.org:PMLS:15606"":null,""imerss.org:PMLS:15720"":null,""imerss.org:PMLS:15832"":null,""imerss.org:PMLS:15953"":null,""imerss.org:PMLS:16415"":null,""imerss.org:PMLS:16607"":null,""imerss.org:PMLS:16696"":null,""imerss.org:PMLS:16755"":null,""imerss.org:PMLS:16826"":null,""imerss.org:PMLS:16938"":null,""imerss.org:PMLS:17019"":null,""imerss.org:PMLS:17067"":null,""imerss.org:PMLS:17130"":null,""imerss.org:PMLS:17209"":null,""imerss.org:PMLS:17321"":null,""imerss.org:PMLS:17408"":null,""imerss.org:PMLS:17509"":null,""imerss.org:PMLS:17626"":null,""imerss.org:PMLS:17723"":null,""imerss.org:PMLS:17852"":null,""imerss.org:PMLS:17921"":null,""imerss.org:PMLS:17995"":null,""imerss.org:PMLS:18070"":null,""imerss.org:PMLS:18277"":null,""imerss.org:PMLS:18359"":null,""imerss.org:PMLS:18512"":null,""iNat:44070268"":null,""iNat:128527419"":null,""iNat:128527431"":null,""iNat:128527444"":null,""iNat:129151056"":null,""iNat:2755459"":null,""iNat:2763476"":null,""iNat:2797318"":null,""iNat:2854069"":null,""iNat:24798146"":null,""iNat:67834433"":null,""iNat:67834436"":null,""iNat:68195093"":null,""iNat:68198421"":null,""iNat:68751134"":null,""iNat:68751135"":null,""iNat:68751820"":null,""iNat:68751955"":null,""iNat:69181306"":null,""iNat:69844518"":null,""iNat:69844527"":null,""iNat:69844528"":null,""iNat:69845922"":null,""iNat:70487026"":null,""iNat:70487035"":null,""iNat:70500166"":null,""iNat:74711607"":null,""iNat:86123487"":null,""iNat:88899900"":null,""iNat:106689093"":null,""iNat:163264959"":null,""iNat:173366527"":null,""iNat:181865010"":null,""iNat:181865052"":null,""iNat:182740590"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,,,Peltodoris,nobilis,Andy Lamb,PMLS,,,,imerss.org:PMLS:4,1968-08-02T00:00:00.000Z,,,,,,iNat:182740590,2023-09-10T00:00:00.000Z,,,,,,,,
Petaloconchus compactus,883089,Petaloconchus compactus,0,accepted,"(P. P. Carpenter, 1864)",8,"{""imerss.org:PMLS:504"":null,""imerss.org:PMLS:1245"":null,""imerss.org:PMLS:3575"":null,""imerss.org:PMLS:4361"":null,""imerss.org:PMLS:5505"":null,""imerss.org:PMLS:14298"":null,""imerss.org:PMLS:14761"":null,""imerss.org:PMLS:14975"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Vermetoidea,Vermetidae,,,Petaloconchus,compactus,Andy Lamb,PMLS,,,,imerss.org:PMLS:504,1985-12-07T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:14975,2011-11-25T00:00:00.000Z,,,,,,,,
Philine auriformis,49854,Philine auriformis,0,accepted,,1,"{""iNat:42044026"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,,Philinoidea,Philinidae,Philininae,,Philine,auriformis,,,,,,iNat:42044026,2018-03-11T00:00:00.000Z,,,,,,iNat:42044026,2018-03-11T00:00:00.000Z,,,,,,,,
Phyllaplysia taylori,49864,Phyllaplysia taylori,0,accepted,"Dall, 1900",7,"{""imerss.org:PMLS:574"":null,""imerss.org:PMLS:1333"":null,""imerss.org:PMLS:1597"":null,""imerss.org:PMLS:2305"":null,""imerss.org:PMLS:10867"":null,""iNat:3707805"":null,""iNat:97172674"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Aplysiida,,,Aplysioidea,Aplysiidae,,,Phyllaplysia,taylori,Andy Lamb,PMLS,,,,imerss.org:PMLS:574,1985-12-07T00:00:00.000Z,,,,,,iNat:3707805,2015-05-21T00:00:00.000Z,,,,,,,,
Placiphorella rufa,547332,Placiphorella rufa,0,accepted,"Berry, 1917",1,"{""imerss.org:PMLS:4237"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Placiphorella,rufa,Andy Lamb,PMLS,,,,imerss.org:PMLS:4237,2006-11-18T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:4237,2006-11-18T00:00:00.000Z,,,,,,,,
Placiphorella velata,55354,Placiphorella velata,0,accepted,"(M.S. Carpenter, Dall, 1879)",1,"{""imerss.org:PMLS:14863"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Placiphorella,velata,Andy Lamb,PMLS,,,,imerss.org:PMLS:14863,2011-11-18T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:14863,2011-11-18T00:00:00.000Z,,,,,,,,
Planorbella trivolvis,150985,Planorbella trivolvis,0,accepted,"(Say, 1817)",1,"{""iNat:3890687"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Hygrophila,,,,Lymnaeoidea,Planorbidae,Planorbinae,Helisomatini,Planorbella,trivolvis,,,,,,iNat:3890687,2016-08-14T00:00:00.000Z,,,,,,iNat:3890687,2016-08-14T00:00:00.000Z,,,,,,,,
Pododesmus macrochisma,68652,Pododesmus macrochisma,0,accepted,"(Deshayes, 1839)",141,"{""imerss.org:PMLS:155"":null,""imerss.org:PMLS:405"":null,""imerss.org:PMLS:497"":null,""c6892532-f753-4b3e-9106-72968a2bbcaa"":null,""0aaeb269-71ce-4933-9504-d8eb894d5103"":null,""imerss.org:PMLS:644"":null,""imerss.org:PMLS:723"":null,""imerss.org:PMLS:1492"":null,""imerss.org:PMLS:1775"":null,""imerss.org:PMLS:1934"":null,""imerss.org:PMLS:2025"":null,""imerss.org:PMLS:2109"":null,""imerss.org:PMLS:2423"":null,""imerss.org:PMLS:2513"":null,""imerss.org:PMLS:2597"":null,""imerss.org:PMLS:2689"":null,""imerss.org:PMLS:2908"":null,""imerss.org:PMLS:3034"":null,""imerss.org:PMLS:3225"":null,""imerss.org:PMLS:3325"":null,""imerss.org:PMLS:3558"":null,""imerss.org:PMLS:3686"":null,""imerss.org:PMLS:3926"":null,""imerss.org:PMLS:4241"":null,""imerss.org:PMLS:4354"":null,""imerss.org:PMLS:4637"":null,""imerss.org:PMLS:4870"":null,""imerss.org:PMLS:4973"":null,""imerss.org:PMLS:5067"":null,""imerss.org:PMLS:5210"":null,""imerss.org:PMLS:5303"":null,""imerss.org:PMLS:5499"":null,""imerss.org:PMLS:5583"":null,""imerss.org:PMLS:5673"":null,""imerss.org:PMLS:5771"":null,""imerss.org:PMLS:5873"":null,""imerss.org:PMLS:6103"":null,""imerss.org:PMLS:6221"":null,""imerss.org:PMLS:6310"":null,""imerss.org:PMLS:6672"":null,""imerss.org:PMLS:6886"":null,""imerss.org:PMLS:7013"":null,""imerss.org:PMLS:7140"":null,""imerss.org:PMLS:7226"":null,""imerss.org:PMLS:7634"":null,""imerss.org:PMLS:7736"":null,""imerss.org:PMLS:7841"":null,""imerss.org:PMLS:8498"":null,""imerss.org:PMLS:8683"":null,""imerss.org:PMLS:8859"":null,""imerss.org:PMLS:9264"":null,""imerss.org:PMLS:9339"":null,""imerss.org:PMLS:9435"":null,""imerss.org:PMLS:9544"":null,""imerss.org:PMLS:9659"":null,""imerss.org:PMLS:9779"":null,""imerss.org:PMLS:9899"":null,""imerss.org:PMLS:10000"":null,""imerss.org:PMLS:10198"":null,""imerss.org:PMLS:10856"":null,""imerss.org:PMLS:11016"":null,""imerss.org:PMLS:11127"":null,""imerss.org:PMLS:11310"":null,""imerss.org:PMLS:11633"":null,""imerss.org:PMLS:11927"":null,""imerss.org:PMLS:12033"":null,""imerss.org:PMLS:12114"":null,""imerss.org:PMLS:12307"":null,""imerss.org:PMLS:12375"":null,""imerss.org:PMLS:12548"":null,""imerss.org:PMLS:12731"":null,""imerss.org:PMLS:13073"":null,""imerss.org:PMLS:13182"":null,""imerss.org:PMLS:13306"":null,""imerss.org:PMLS:13496"":null,""imerss.org:PMLS:13690"":null,""imerss.org:PMLS:13798"":null,""imerss.org:PMLS:13889"":null,""imerss.org:PMLS:13989"":null,""imerss.org:PMLS:14127"":null,""imerss.org:PMLS:14199"":null,""imerss.org:PMLS:14657"":null,""imerss.org:PMLS:14867"":null,""imerss.org:PMLS:14968"":null,""imerss.org:PMLS:15068"":null,""imerss.org:PMLS:15175"":null,""imerss.org:PMLS:15271"":null,""imerss.org:PMLS:15366"":null,""imerss.org:PMLS:15600"":null,""imerss.org:PMLS:15821"":null,""imerss.org:PMLS:15945"":null,""imerss.org:PMLS:16061"":null,""imerss.org:PMLS:16240"":null,""imerss.org:PMLS:16327"":null,""imerss.org:PMLS:16410"":null,""imerss.org:PMLS:16506"":null,""imerss.org:PMLS:16601"":null,""imerss.org:PMLS:16819"":null,""imerss.org:PMLS:16928"":null,""imerss.org:PMLS:17011"":null,""imerss.org:PMLS:17063"":null,""imerss.org:PMLS:17118"":null,""imerss.org:PMLS:17201"":null,""imerss.org:PMLS:17310"":null,""imerss.org:PMLS:17400"":null,""imerss.org:PMLS:17503"":null,""imerss.org:PMLS:17613"":null,""imerss.org:PMLS:17719"":null,""imerss.org:PMLS:17843"":null,""imerss.org:PMLS:17919"":null,""imerss.org:PMLS:17989"":null,""imerss.org:PMLS:18065"":null,""imerss.org:PMLS:18266"":null,""imerss.org:PMLS:18349"":null,""iNat:128527391"":null,""iNat:129639269"":null,""iNat:4052032"":null,""iNat:14622874"":null,""iNat:15726100"":null,""iNat:24530241"":null,""iNat:68090687"":null,""iNat:69181284"":null,""iNat:69181291"":null,""iNat:69181298"":null,""iNat:69181299"":null,""iNat:69844541"":null,""iNat:70500164"":null,""iNat:71033824"":null,""iNat:73660755"":null,""iNat:73718021"":null,""iNat:74711603"":null,""iNat:118276748"":null,""iNat:148364226"":null,""iNat:164152129"":null,""iNat:165028464"":null,""iNat:165845352"":null,""iNat:165845403"":null,""iNat:165846810"":null,""iNat:167489246"":null,""iNat:168022864"":null,""iNat:169330668"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Anomioidea,Anomiidae,,,Pododesmus,macrochisma,Andy Lamb,PMLS,,,,imerss.org:PMLS:155,1973-09-20T00:00:00.000Z,,,,,,iNat:169330668,2023-06-24T00:00:00.000Z,,,,,,,,
Puncturella cucullata,904312,Puncturella cucullata,0,accepted,"(Gould, 1846)",23,"{""a9db7a79-80f8-4e5e-8008-cf97445094bb"":null,""imerss.org:PMLS:1403"":null,""imerss.org:PMLS:2211"":null,""imerss.org:PMLS:2410"":null,""imerss.org:PMLS:2913"":null,""imerss.org:PMLS:3326"":null,""imerss.org:PMLS:4520"":null,""imerss.org:PMLS:4876"":null,""imerss.org:PMLS:5071"":null,""imerss.org:PMLS:7014"":null,""imerss.org:PMLS:7145"":null,""imerss.org:PMLS:7533"":null,""imerss.org:PMLS:8042"":null,""imerss.org:PMLS:9344"":null,""imerss.org:PMLS:9783"":null,""imerss.org:PMLS:10110"":null,""imerss.org:PMLS:11439"":null,""imerss.org:PMLS:12550"":null,""imerss.org:PMLS:13499"":null,""imerss.org:PMLS:17621"":null,""imerss.org:PMLS:17846"":null,""imerss.org:PMLS:17992"":null,""imerss.org:PMLS:18353"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,,Fissurelloidea,Fissurellidae,Zeidorinae,,Puncturella,cucullata,,RBCM,,,986-00197-038,a9db7a79-80f8-4e5e-8008-cf97445094bb,1986-09-30T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:18353,2019-03-17T00:00:00.000Z,,,,,,,,
Rhabdus rectius,957345,Rhabdus rectius,0,accepted,"(Carpenter, 1864)",2,"{""f06ce540-42d1-4a7c-ad75-da24a5f72798"":null,""a84974a3-9e6e-464b-bbcf-0fcab1dc1b9d"":null}",Animalia,Mollusca,,,Scaphopoda,,,Dentaliida,,,,Rhabdidae,,,Rhabdus,rectius,Ian McTaggart-Cowan,RBCM,,,979-03309,f06ce540-42d1-4a7c-ad75-da24a5f72798,1961-06-22T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03309,f06ce540-42d1-4a7c-ad75-da24a5f72798,1961-06-22T00:00:00.000Z,,,,,,,,
Rictaxis punctocaelatus,49779,Rictaxis punctocaelatus,0,accepted,"(Carpenter, 1864)",1,"{""f93bc91c-9856-46f7-a81a-65aa879cd5a6"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,,,,,Acteonoidea,Acteonidae,,,Rictaxis,punctocaelatus,Ian McTaggart-Cowan,RBCM,,,979-03322,f93bc91c-9856-46f7-a81a-65aa879cd5a6,1961-06-22T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03322,f93bc91c-9856-46f7-a81a-65aa879cd5a6,1961-06-22T00:00:00.000Z,,,,,,,,
