id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references,Name,Description,geometry,_93,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
3083124,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,17F467C6-1803-7A49-A318-4F35BE46BFA2,L307,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Pseudephebe,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudephebe pubescens,54585,(L.) Choisy,Pseudephebe,NA,pubescens,NA,NA,Species,J.W. Thomson,1965,Pseudephebe pubescens (L.) M.Choisy (UBC L307),Alectoria pubescens; Pseudephebe pubescens Det. J.W. Thomson 1965,NA,NA,NA,R.C. Brooks,8028,1961-07-26,1961,7,26,207,NA,1961 Jul 26,NA,"on rocks, near summit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,mt. garibaldi,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,2566,NA,NA,NA,NA,ca 2566m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,7fb56e55-2229-45ee-a28e-b9ee4ed1baa7,https://lichenportal.org/portal/collections/individual/index.php?occid=3083124,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,229078,Pseudephebe pubescens
3083268,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,62BB35AC-1309-9144-98B6-D857B1503473,L22365,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria anomala,55940,Brodo & Ahti,Lobaria,NA,anomala,NA,NA,Species,Trevor Goward,NA,Pseudocyphellaria anomala Brodo & Ahti (UBC L22365),NA,NA,NA,NA,Trevor Goward,86-103,1986-04-16,1986,4,16,106,NA,1986 Apr 16,NA,corticolous over trunk of acer macrophyllum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"horseshoe bay, nw of vancouver, along road to squamish (nt). grassy picnic area, open",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,2,NA,NA,NA,NA,2m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,710e3ea7-f063-4e46-8cb5-189769ce04b0,https://lichenportal.org/portal/collections/individual/index.php?occid=3083268,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.16, 49.7),unaccepted,463448,Lobaria anomala
3083808,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,8D564295-7489-B949-9D0E-43B31B05BBA6,L7670,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Ramalinaceae|Ramalina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina farinacea,55426,(L.) Ach.,Ramalina,NA,farinacea,NA,NA,Species,P. Bowler,NA,Ramalina farinacea (L.) Ach. (UBC L7670),NA,NA,NA,NA,I.M. Brodo,8150,1966-06-09,1966,6,9,160,NA,1966 Jun 09,NA,"at a stream, bordered by alders, maples and thuja. on fallen alnus.",NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=cc9dfbbb-45c3-4298-bef2-7330b41e7c76 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=c1bb3827-fa34-11e2-a92b-005056000560 | herbariumSpecimenDuplicate: http://n2t.net/ark:/65665/306a2da86-6953-4e88-8624-e0ef3756446e,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,13.9 miles south of squamish on rt. no. 99.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,213,NA,NA,NA,NA,213 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,40781411-7c47-49a3-a6f9-9e8b320ccd27,https://lichenportal.org/portal/collections/individual/index.php?occid=3083808,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.16, 49.7),accepted,54758,Ramalina farinacea
3083811,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,CA18D38E-70FC-4849-ACD9-628E17C40978,L7667,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Ramalinaceae|Ramalina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina farinacea,55426,(L.) Ach.,Ramalina,NA,farinacea,NA,NA,Species,T. Ahti,1965,Ramalina farinacea (L.) Ach. (UBC L7667),NA,NA,NA,NA,George Otto,107 a,1963-01-06,1963,1,6,6,NA,1963 Jan 06,NA,on oak tree.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, road to killarny lake.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,76,NA,NA,NA,NA,76 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,61e13d1b-5a43-4398-85a7-f842ee12f585,https://lichenportal.org/portal/collections/individual/index.php?occid=3083811,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,54758,Ramalina farinacea
3083890,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,86CE93FC-CA7A-894F-89A9-0256DFCD2C4E,L26097,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Ramalinaceae|Ramalina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina farinacea,55426,(L.) Ach.,Ramalina,NA,farinacea,NA,NA,Species,Trevor Goward,NA,Ramalina farinacea (L.) Ach. (UBC L26097),NA,NA,NA,NA,Trevor Goward,86-105,1986-04-16,1986,4,16,106,NA,1986 Apr 16,NA,"corticolous over trunks of acer macro. in grassy picnic area, open",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"horseshoe bay, nw of vancouver, along road to squamish (nt)",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,2,NA,NA,NA,NA,2m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,af12cdbb-251f-4dbe-b05e-f00f857e677e,https://lichenportal.org/portal/collections/individual/index.php?occid=3083890,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.16, 49.7),accepted,54758,Ramalina farinacea
3084273,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,235C5EBD-5EBD-E547-B727-D306330EA0BB,L7843,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Rhizocarpales|Rhizocarpaceae|Rhizocarpon,Fungi,Ascomycota,Lecanoromycetes,Rhizocarpales,Rhizocarpaceae,Rhizocarpon geographicum,55533,(L.) DC.,Rhizocarpon,NA,geographicum,NA,NA,Species,NA,NA,Rhizocarpon geographicum (L.) DC. (UBC L7843),NA,NA,NA,NA,A.C. Archer,s.n.,NA,NA,8,12,NA,NA,Aug 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,garibaldi park. nunatak above garibaldi neve.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1829,NA,NA,NA,NA,1829 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,ded01698-6aab-462a-a16f-48bac72f24ed,https://lichenportal.org/portal/collections/individual/index.php?occid=3084273,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,1424333,Rhizocarpon geographicum
3084710,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,C33C3789-2DD3-7346-82AF-45118C8DFCC6,L8011,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Solorina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina crocea,55998,(L.) Ach.,Solorina,NA,crocea,NA,NA,Species,E.B. Peterson,1960,Solorina crocea (L.) Ach. (UBC L8011),NA,NA,NA,NA,E.B. Peterson,96,1962-03-15,1962,3,15,74,NA,1962 Mar 15,NA,on humus in open area. subalpine zone.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,west end of garibaldi lake.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1463,NA,NA,NA,NA,1463 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,1af9bd48-23e7-4657-a903-21e26c9d03fc,https://lichenportal.org/portal/collections/individual/index.php?occid=3084710,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,231135,Solorina crocea
3084723,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,AB4BC9A9-265A-3D45-8F57-F10E0ECDB5A5,L8017,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Solorina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina crocea,55998,(L.) Ach.,Solorina,NA,crocea,NA,NA,Species,Adam F. Szczawinski,1953,Solorina crocea (L.) Ach. (UBC L8017),NA,NA,NA,NA,B. Dickens,s.n.,1952-09,1952,9,0,NA,NA,1952 Sep,NA,on soil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,sentinal mt. garibaldi park.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1676,NA,NA,NA,NA,1676 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,b01926b1-cf93-4b1b-9aef-e78e7acd4087,https://lichenportal.org/portal/collections/individual/index.php?occid=3084723,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,231135,Solorina crocea
3084727,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,811ECA0E-11FF-464F-BC92-FB950847ABE8,L8016,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Solorina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina crocea,55998,(L.) Ach.,Solorina,NA,crocea,NA,NA,Species,T. Ahti,1965,Solorina crocea (L.) Ach. (UBC L8016),NA,NA,NA,NA,George Otto,351,1964-09-20,1964,9,20,264,NA,1964 Sep 20,NA,on grassy and mossy pitches on rock slope leading to little diamon head.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"saddle above diamond head chalet, garibaldi park.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,1793774a-fb7b-4b95-8927-e8d8bc97ec25,https://lichenportal.org/portal/collections/individual/index.php?occid=3084727,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,231135,Solorina crocea
3084728,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,A5A82FF7-3AD5-BB4F-92F5-1CDCAF575D2C,L8013,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Solorina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina crocea,55998,(L.) Ach.,Solorina,NA,crocea,NA,NA,Species,Adam F. Szczawinski,1953,Solorina crocea (L.) Ach. (UBC L8013),NA,NA,NA,NA,B. Dickens,s.n.,1952-09,1952,9,0,NA,NA,1952 Sep,NA,on soil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"sentinal mountain, garibaldi park.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1676,NA,NA,NA,NA,1676 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,42ecc0c2-df7f-43a1-ae8b-06a817007cb3,https://lichenportal.org/portal/collections/individual/index.php?occid=3084728,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,231135,Solorina crocea
3084731,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,BC265079-C378-EB47-8279-854465D13E52,L8019,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Solorina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina crocea,55998,(L.) Ach.,Solorina,NA,crocea,NA,NA,Species,NA,NA,Solorina crocea (L.) Ach. (UBC L8019),NA,NA,NA,NA,A.C. Archer,s.n.,1961-08-24,1961,8,24,236,NA,1961 Aug 24,NA,growing on organic debris.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"garibaldi park. ridge, south mamquam mts.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,2134,NA,NA,NA,NA,2134 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,46a71b5d-ee71-4c38-8115-d1830015d6ad,https://lichenportal.org/portal/collections/individual/index.php?occid=3084731,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,231135,Solorina crocea
3084963,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,F071ECB5-7FA2-7F40-BF6C-6350ABC3944A,L12525,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus tuckermanii,68554,R�s�nen,Sphaerophorus,NA,tuckermanii,NA,NA,Species,Curtis Bj�rk & R. Batten,2012,Sphaerophorus tuckermanii R�s�nen (UBC L12525),Sphaerophorus globosus by Noble; Sphaerophorus tuckermanii Det. Curtis Bj�rk & R. Batten 2012,NA,NA,NA,"W.J. Noble, J. Coursely",3387,1974-08-08,1974,8,8,220,NA,1974 Aug 08,NA,on pseudotsuga menziesii in alnus rubra thicket.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,6 km east of langdale ferry dock towards port mellon.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,150,NA,NA,NA,NA,150 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,48f3e345-7127-4bbc-bb07-fb63e1eeeb53,https://lichenportal.org/portal/collections/individual/index.php?occid=3084963,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.48, 49.43),accepted,123231,Sphaerophorus tuckermanii
3085014,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,B866DD25-AB4A-6A48-B850-DC42324B7810,L8067,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus venerabilis,127195,"Wedin, H�gnabba & Goward",Sphaerophorus,NA,venerabilis,NA,NA,Species,Curtis Bj�rk & R. Batten,2012,"Sphaerophorus venerabilis Wedin, Hognabba & Goward (UBC L8067)",Sphaerophorus globosus; Sphaerophorus venerabilis Det. Curtis Bj�rk & R. Batten 2012,NA,NA,NA,W.B. Schofield,14471,1961-06-07,1961,6,7,158,NA,1961 Jun 07,NA,on bark of douglas fir.,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=c1864293-fa34-11e2-a92b-005056000560,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"paul ridge, round mountain, garibaldi park.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1219,NA,NA,NA,NA,1219 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,30905d69-d8c0-4cc7-ae53-0b03fd4e412b,https://lichenportal.org/portal/collections/individual/index.php?occid=3085014,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,155226,Sphaerophorus venerabilis
3085023,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,BF28FDE2-222C-D440-9935-77312EE07961,L8062,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus tuckermanii,68554,R�s�nen,Sphaerophorus,NA,tuckermanii,NA,NA,Species,Trevor Goward,2007,Sphaerophorus tuckermanii R�s�nen (UBC L8062),Sphaerophorus globosus; Sphaerophorus tuckermanii Det. Trevor Goward 2007,NA,NA,NA,W.B. Schofield,12855,1960-12-14,1960,12,14,349,NA,1960 Dec 14,NA,occasional on shaded granite cliff.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"cheekeye, near squamish river.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,dc30fe40-31f7-4709-bf94-a54df3d89429,https://lichenportal.org/portal/collections/individual/index.php?occid=3085023,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.16, 49.7),accepted,123231,Sphaerophorus tuckermanii
3085066,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,D4F2A8BF-9084-B047-8D1B-47E53B1A95A0,L8156,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus globosus,52635,(Hudson) Vain.,Sphaerophorus,NA,globosus,NA,NA,Species,E.B. Peterson,1960,Sphaerophorus globosus (Huds.) Vain. (UBC L8156),Sphaerophorus globosus by Peterson; Sphaerophorus globosus Det. E.B. Peterson 1960,NA,NA,NA,E.B. Peterson,bp 90,1962-03-16,1962,3,16,75,NA,1962 Mar 16,NA,from fallen branches of abies amabilis.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"round mountain, garibaldi park.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1189,NA,NA,NA,NA,1189 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,25c73836-27cb-4b90-858d-10c498569283,https://lichenportal.org/portal/collections/individual/index.php?occid=3085066,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,55241,Sphaerophorus globosus
3085067,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,2D7412B9-54FE-E74B-B779-C24DD5D3B793,L8157,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus tuckermanii,68554,R�s�nen,Sphaerophorus,NA,tuckermanii,NA,NA,Species,Curtis Bj�rk & R. Batten,2012,Sphaerophorus tuckermanii R�s�nen (UBC L8157),Sphaerophorus globosus by Peterson; Sphaerophorus tuckermanii Det. Curtis Bj�rk & R. Batten 2012,NA,NA,NA,B. Peterson,bp 93,1962-03-16,1962,3,16,75,NA,1962 Mar 16,NA,bark of chamaecyparis noothatensis in shaded in shaded subapline forest.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"round mountain, garibaldi park.",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1273,NA,NA,NA,NA,1273 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,52f57941-feb3-4e11-97f3-4da3a887fa80,https://lichenportal.org/portal/collections/individual/index.php?occid=3085067,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,123231,Sphaerophorus tuckermanii
3085069,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,2BB53E58-DEFE-9045-9FE2-7BE0201D3DE0,L8158,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus venerabilis,127195,"Wedin, H�gnabba & Goward",Sphaerophorus,NA,venerabilis,NA,NA,Species,Curtis Bj�rk & R. Batten,2012,"Sphaerophorus venerabilis Wedin, Hognabba & Goward (UBC L8158)",Sphaerophorus globosus by Peterson; Sphaerophorus venerabilis Det. Curtis Bj�rk & R. Batten 2012,NA,NA,NA,B. Peterson,bp 122,1962-03-13,1962,3,13,72,NA,1962 Mar 13,NA,on bark of abies amabilis in shaded subalpine forest.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,eenostuck meadows: garibaldi park.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1134,NA,NA,NA,NA,1134 m,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,dc657b60-5c92-4d69-a000-b1a2658ccfed,https://lichenportal.org/portal/collections/individual/index.php?occid=3085069,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,155226,Sphaerophorus venerabilis
3085124,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,DCE04A83-BEB7-E349-B600-342077E3ACA4,L20259,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Sphaerophoraceae|Sphaerophorus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Sphaerophoraceae,Sphaerophorus tuckermanii,68554,R�s�nen,Sphaerophorus,NA,tuckermanii,NA,NA,Species,Trevor Goward,2007,Sphaerophorus tuckermanii R�s�nen (UBC L20259),Sphaerophorus globosus; Sphaerophorus tuckermanii Det. Trevor Goward 2007,NA,NA,NA,C. Beil,1053,1974-07-05,1974,7,5,186,NA,1974 Jul 05,ddw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 29",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:57,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,54cfa27c-f2e1-4a7a-8122-db30dfbb920b,https://lichenportal.org/portal/collections/individual/index.php?occid=3085124,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,123231,Sphaerophorus tuckermanii
