id,occurrenceID,recordId,type,modified,language,license,rightsHolder,basisOfRecord,institutionID,collectionID,institutionCode,collectionCode,ownerInstitutionCode,informationWithheld,dataGeneralizations,catalogNumber,otherCatalogNumbers,scientificName,acceptedNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,identificationQualifier,vernacularName,nomenclaturalCode,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,reproductiveCondition,establishmentMeans,occurrenceRemarks,dynamicProperties,recordedBy,recordNumber,fieldNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,higherGeography,countryCode,country,stateProvince,county,locality,habitat,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceSources,georeferenceRemarks,Name,Description,geometry,_75,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
1457564,NA,6C8A7BCE-D529-4E14-8F44-4A8B849A5104,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Porella cordaeana,Porella cordaeana,Porellaceae,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Porellaceae,Porella,cordaeana,NA,species,(Hub.) Moore,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. B. Schofield, L. Donovan",NA,NA,1980-11-29,1980,11,29,334,334,"nov. 29, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,"Alice lake, n of squamish.",On tree trunk on open slope.,NA,NA,NA,NA,NA,NA,"ca 49 40'N, 123 05'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.083333, 49.666667),accepted,67839,Porella cordaeana
1458296,NA,8C249F48-282D-4134-8654-76EAFBB555C7,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plagiothecium laetum,Plagiothecium laetum,Plagiotheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,laetum,NA,species,B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Cfr.,NA,"W. B. Schofield & T. T. Mcintosh, J. P. van Velzen",NA,NA,1980-04-16,1980,4,16,107,107,"april 16, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Floodplain n. of and near squamish.,Rotten log in forest.,NA,NA,NA,NA,NA,NA,"ca 49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,123563,Plagiothecium laetum
1458309,NA,8905438B-F373-4488-BA38-C5860FF21582,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brachythecium salebrosum,Brachythecium salebrosum,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,salebrosum,NA,species,(Web. & Mohr.) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Cfr.,NA,"W. B. Schofield & T. T. Mcintosh, J. P. van Velzen",NA,NA,1980-04-16,1980,4,16,107,107,"april 16, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Floodplain n. of and near squamish.,On earth of swamp margin.,NA,NA,NA,NA,NA,NA,"ca 49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,159408,Brachythecium salebrosum
1458312,NA,307F5914-FD2F-4AAB-B425-61DD242296E0,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amblystegium serpens,Amblystegium serpens,Amblystegiaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,serpens,NA,species,(Hedw.) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Cfr.,NA,"W. B. Schofield & T. T. Mcintosh, J. P. van Velzen",NA,NA,1980-04-16,1980,4,16,107,107,"april 16, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Floodplain n. of and near squamish.,Rotten log.,NA,NA,NA,NA,NA,NA,"ca 49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,154122,Amblystegium serpens
1459235,NA,19AE47C2-87FD-4879-804E-52D782A0FECE,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. heterostichum,Rhacomitrium heterostichum var. heterostichum,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,heterostichum,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ cynodontium jenneri & others.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),unaccepted,167683,Racomitrium heterostichum
1459236,NA,AEFB3A16-3798-4369-B31C-200FE60CC7B0,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marsupella emarginata,Marsupella emarginata,Gymnomitriaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,emarginata,NA,species,(Ehrh.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),accepted,165172,Marsupella emarginata
1459237,NA,AF517327-A868-499D-A4C8-1B70471B5544,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophozia incisa,Schistochilopsis incisa var. incisa,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Schistochilopsis,incisa,NA,species,(Schrad.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ marsupella emarginata (ehrh.) dum.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),unaccepted,786089,Schistochilopsis incisa
1459238,NA,8C958E82-EFBD-4A15-97FD-A41B0BD4600E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicranum scoparium,Dicranum scoparium,Dicranaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,scoparium,NA,species,Hedw.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),accepted,123134,Dicranum scoparium
1459239,NA,34A7EAAA-E7C8-4D04-88CB-6B485F76358C,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephaloziella divaricata var. scabra,Cephaloziella divaricata var. scabra,Cephaloziellaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Cephaloziella,divaricata,scabra,variety,Howe,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),accepted,56495,Cephaloziella divaricata
1459240,NA,BED9D08C-FBD5-4C06-B8AD-BF188D938A05,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ cephaloziella divaricata var. scabra.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Ponteau camp rest area.,"Partially shaded boulder in forest across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 35'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.583333),accepted,168492,Scapania americana
1459241,NA,9391BF24-1A24-40E3-AFD1-BD2E6EF8B790,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,168492,Scapania americana
1459242,NA,5F83807A-0F9C-4C91-980B-CE0F55255E7E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium brevipes var. eramulosum,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,brevipes,eramulosum,variety,N,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),unknown,,
1459243,NA,DD0FC4BD-920E-4908-943A-F641850941A7,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polytrichum piliferum,Polytrichum piliferum,Polytrichaceae,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,piliferum,NA,species,Hedw.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,67905,Polytrichum piliferum
1459244,NA,AC5E9A38-5F24-49F4-911A-C5C229A7A8AF,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hedwigia ciliata,Hedwigia ciliata,Hedwigiaceae,Plantae,Bryophyta,Bryopsida,Hedwigiales,Hedwigiaceae,Hedwigia,ciliata,NA,species,(Hedw.) P. Beauv.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,163550,Hedwigia ciliata
1459245,NA,4F43723E-F0DB-4F07-9B3E-459B6615E270,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diplophyllum taxifolium,Diplophyllum taxifolium,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum,taxifolium,NA,species,(Wahlenb.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,56513,Diplophyllum taxifolium
1459246,NA,34945868-7CF8-4E2F-88DD-6F1C6700B5F4,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephaloziella divaricata var. scabra,Cephaloziella divaricata var. scabra,Cephaloziellaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Cephaloziella,divaricata,scabra,variety,Howe,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,"Partially shaded but mainly exposed boulder in canyon across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,56495,Cephaloziella divaricata
1459247,NA,AB3896B5-1C3D-4FCD-81CB-C9F0D0F0C462,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynodontium jenneri,Cynodontium jenneri,Dicranaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Cynodontium,jenneri,NA,species,(Schimp. ex Howie) Stirt.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,"Partially shaded but mainly exposed boulder in canyon across road, little soil accumulation.",18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),accepted,161409,Cynodontium jenneri
1459248,NA,E9B760C7-7727-4900-BC77-80C99BD76DE6,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. affine,NA,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,affine,variety,(Schleich.) C. Jens,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Britannia beach historic site.,Partially shaded but mainly exposed boulder in canyon across road.,18 m,18,NA,NA,NA,NA,"49 38'N, 123 12'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2, 49.633333),unaccepted,167683,Racomitrium heterostichum
1459249,NA,904D3565-F9C5-44D5-8D13-124EEF074C97,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania americana,Scapania americana,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,americana,NA,species,K. Müll.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,168492,Scapania americana
1459250,NA,9A0898D3-1B2C-42AB-9AD6-2416AFFF9910,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium heterostichum var. heterostichum,Rhacomitrium heterostichum var. heterostichum,Grimmiaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,heterostichum,heterostichum,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),unaccepted,167683,Racomitrium heterostichum
1459251,NA,B24A4E72-F5B7-4881-8E04-325AE845FADE,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Frullania tamarisci ssp. nisquallensis,NA,Frullaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Frullaniaceae,Frullania,tamarisci,nisquallensis,subspecies,(Sull.) Hatt.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,1158200,Frullania tamarisci
1459252,NA,E8A747E8-7176-4D5A-8F04-53653E514138,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Douinia ovata,Douinia ovata,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Douinia,ovata,NA,species,(Dicks.) Buch,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56515,Douinia ovata
1459253,NA,73065165-5943-4E66-AE13-A8F92ABCA52C,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Douinia ovata,Douinia ovata,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Douinia,ovata,NA,species,(Dicks.) Buch,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56515,Douinia ovata
1459254,NA,38EBF89E-1E78-4DEC-9B49-871EDC47136D,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephaloziella divaricata var. scabra,Cephaloziella divaricata var. scabra,Cephaloziellaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Cephaloziella,divaricata,scabra,variety,Howe,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56495,Cephaloziella divaricata
1459255,NA,7BA470AA-9A59-4414-8724-877163AF5331,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Andreaea rupestris,Andreaea rupestris,Andreaeaceae,Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,rupestris,NA,species,Hedw.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,158346,Andreaea rupestris
1459256,NA,721F3A47-FFD5-486E-BD5D-CA43F74FB623,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Douinia ovata,Douinia ovata,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Douinia,ovata,NA,species,(Dicks.) Buch,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ frullania tamarisci ssp nisquallensis & others.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,56515,Douinia ovata
1459257,NA,2E0CB24E-49C7-49AA-A9ED-9701A5950F82,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marsupella emarginata,Marsupella emarginata,Gymnomitriaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,emarginata,NA,species,(Ehrh.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ douinia ovata & scapania americana.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-06-05,1980,6,5,157,157,"june 5, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Murrin creek.,"Shaded rock wall parking lot, steep slope, little soil accumulation, except in fissures and ledges.",30 m,30,NA,NA,NA,NA,"49 40'N, 123 10'W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166667, 49.666667),accepted,165172,Marsupella emarginata
