id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
71268157,2021-03-14T11:42:00-07:00,2021-03-14,katemckeown,Kate McKeown,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116003811/square.jpeg,179,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.3316371,-123.2647449143,,,Ascomycota
71268160,2021-03-14T11:45:00-07:00,2021-03-14,katemckeown,Kate McKeown,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116004010/square.jpeg,179,Evernia prunastri,Oakmoss,false,123175,species,49.3316371,-123.2647449143,,,Ascomycota
71268162,2021-03-14T11:47:00-07:00,2021-03-14,katemckeown,Kate McKeown,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116004448/square.jpeg,179,Cladonia furcata,many-forked cladonia,false,54607,species,49.3316371,-123.2647449143,,,Ascomycota
71268166,2021-03-14T11:54:00-07:00,2021-03-14,katemckeown,Kate McKeown,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116004735/square.jpeg,179,Cladonia,Pixie Cup Lichens,false,49490,genus,49.3316371,-123.2647449143,,,Ascomycota
71313824,2021-03-13T13:42:04-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088466/square.jpg,6,Melanelia,Camouflage Lichens,false,117853,genus,49.3310666667,-123.2626283333,,,Ascomycota
71313882,2021-03-13T13:24:28-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088599/square.jpg,5,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.3309116667,-123.2623583333,,,Ascomycota
71314032,2021-03-13T13:24:20-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088834/square.jpg,8,Physcia caesia,Blue-gray Rosette Lichen,false,194681,species,49.3308833333,-123.2623833333,,,Ascomycota
71314044,2021-03-13T13:24:13-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088850/square.jpg,6,Physconia,Frosted Lichens,false,175433,genus,49.330895,-123.2623883333,,,Ascomycota
71314055,2021-03-13T13:24:08-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088861/square.jpg,9,Polycauliona candelaria,Shrubby Sunburst Lichen,false,463825,species,49.330895,-123.2623833333,,,Ascomycota
71314067,2021-03-13T13:23:26-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116088871/square.jpg,4,Porpidia albocaerulescens,Smokey-eyed Boulder Lichen,false,125773,species,49.330875,-123.26242,,,Ascomycota
71344292,2021-03-08T13:14:45-08:00,2021-03-08,shirai,Shirai Jorel,needs_id,false,https://static.inaturalist.org/photos/116144933/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.36121167,-123.26042167,,,Ascomycota
71346587,2021-03-15T08:41:00-07:00,2021-03-15,joanseptembre,Joan Septembre,needs_id,false,https://static.inaturalist.org/photos/116147541/square.jpg,114,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.5409608108,-123.2425444371,,,Ascomycota
71346596,2021-03-15T11:23:00-07:00,2021-03-15,joanseptembre,Joan Septembre,needs_id,false,https://static.inaturalist.org/photos/116147646/square.jpg,289,Sphaerophorus tuckermanii,Tuckerman's Coral Lichen,false,123231,species,49.5218482039,-123.2532845167,,,Ascomycota
71368553,2021-03-13T12:42:41-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116188055/square.jpg,866,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.3329366667,-123.2616366667,,,Ascomycota
71368582,2021-03-13T13:24:28-08:00,2021-03-13,yasminerahmatian,yasmine rahmatian,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116188122/square.jpg,5,Umbilicaria,Rock Tripes,false,59968,genus,49.3309116667,-123.2623583333,,,Ascomycota
71394141,2021-03-16T12:46:00-07:00,2021-03-16,scottdwilson,Scott Wilson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116232564/square.jpg,24,Physcia caesia,Blue-gray Rosette Lichen,false,194681,species,49.3310138889,-123.2662055556,,,Ascomycota
71398233,2021-03-15T13:58:12-07:00,2021-03-15,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116239874/square.jpg,5,Sphaerophorus tuckermanii,Tuckerman's Coral Lichen,false,123231,species,49.51348,-123.25083,,,Ascomycota
71398419,2021-03-15T11:50:43-07:00,2021-03-15,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116240121/square.jpg,6,Usnea,beard lichens,false,67747,genus,49.518475,-123.25447,,,Ascomycota
71398459,2021-03-15T10:29:10-07:00,2021-03-15,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116240216/square.jpg,8,Cladonia rangiferina,gray reindeer lichen,false,119778,species,49.5276366667,-123.249755,,,Ascomycota
71398603,2021-03-15T08:43:29-07:00,2021-03-15,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116240533/square.jpg,5,Cladonia,Pixie Cup Lichens,false,49490,genus,49.5421,-123.2426916667,,,Ascomycota
71411058,2021-03-08T15:06:12-08:00,2021-03-08,gwenlh,Gwen L'Hirondelle,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/116263158/square.jpg,,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.75210555,-123.11296945,,,Ascomycota
71903982,2021-03-23T15:09:17-07:00,2021-03-23,delbooth,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117142629/square.jpg,19,Icmadophila ericetorum,Candy Lichen,false,119695,species,49.7453409546,-123.1306356378,,,Ascomycota
71917884,2021-03-22T14:29:14-07:00,2021-03-22,gwenlh,Gwen L'Hirondelle,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117166999/square.jpg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.74289445,-123.1162361167,,,Ascomycota
71923704,2021-03-23T18:25:50-07:00,2021-03-23,outdoorobserver,Radu Scurtescu,needs_id,false,https://static.inaturalist.org/photos/117177813/square.jpeg,,Apiosporina morbosa,black knot,false,58700,species,49.3313930997,-123.2631144,,,Ascomycota
71923757,2021-03-23T18:07:04-07:00,2021-03-23,outdoorobserver,Radu Scurtescu,needs_id,false,https://static.inaturalist.org/photos/117177922/square.jpeg,,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.3329561997,-123.2599744,,,Ascomycota
71990988,2021-03-08T17:56:53-06:00,2021-03-08,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117299383/square.jpg,6368,Parmeliaceae,shield lichens and allies,false,54321,family,49.4349333333,-123.3197633333,,,Ascomycota
72130981,2021-03-25T11:10:49-07:00,2021-03-25,stephenhui,Stephen Hui,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117551652/square.jpg,5,Icmadophila ericetorum,Candy Lichen,false,119695,species,49.4408533333,-123.2314616667,,,Ascomycota
72131316,2021-03-25T11:00:28-07:00,2021-03-25,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117552079/square.jpg,4,Usnea,beard lichens,false,67747,genus,49.4393216667,-123.2311466667,,,Ascomycota
72132312,2021-03-25T10:03:49-07:00,2021-03-25,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117554002/square.jpg,4,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.439205,-123.2308666667,,,Ascomycota
72132360,2021-03-25T09:33:20-07:00,2021-03-25,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117554127/square.jpg,6,Cladonia,Pixie Cup Lichens,false,49490,genus,49.4402666667,-123.22525,,,Ascomycota
72195229,2021-03-26T11:25:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117656405/square.jpg,6,Cladonia,Pixie Cup Lichens,false,49490,genus,49.3352361111,-123.2612694444,,,Ascomycota
72195230,2021-03-26T09:37:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117656433/square.jpg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.3365805556,-123.256225,,,Ascomycota
72198162,2021-03-26T11:18:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117655302/square.jpg,4,Sarcosomataceae,,false,57371,family,49.3348583333,-123.261025,,,Ascomycota
72198163,2021-03-26T08:54:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117655410/square.jpg,7,Plectania,,false,344502,genus,49.3375138889,-123.2607722222,,,Ascomycota
72198164,2021-03-26T11:23:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117655231/square.jpg,8,Lepraria,Dust Lichens,false,154184,genus,49.3367805556,-123.2564472222,,,Ascomycota
72198234,2021-03-26T09:43:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657475/square.jpg,5,Hypogymnia imshaugii,Imshaug's Tube Lichen,false,179042,species,49.336525,-123.2564472222,,,Ascomycota
72198236,2021-03-26T10:19:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657509/square.jpg,4,Umbilicaria,Rock Tripes,false,59968,genus,49.3339722222,-123.2556833333,,,Ascomycota
72198241,2021-03-26T10:18:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657547/square.jpg,,Umbilicaria,Rock Tripes,false,59968,genus,49.3342583333,-123.2559138889,,,Ascomycota
72198250,2021-03-26T09:51:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657706/square.jpg,,Lecanorales,"shield lichens, rim lichens, and allies",false,48327,order,49.3366416667,-123.256225,,,Ascomycota
72198255,2021-03-26T09:50:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657743/square.jpg,,Tuckermanopsis orbata,variable wrinkle-lichen,false,813868,species,49.3366416667,-123.256225,,,Ascomycota
72198257,2021-03-26T10:30:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117657773/square.jpg,,Parmeliaceae,shield lichens and allies,false,54321,family,49.3340444444,-123.2553722222,,,Ascomycota
72202803,2021-03-26T09:47:00-07:00,2021-03-26,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117666914/square.jpg,4,Evernia prunastri,Oakmoss,false,123175,species,49.3366166667,-123.2563027778,,,Ascomycota
72202840,2021-03-26T09:50:00-07:00,2021-03-26,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117668659/square.jpg,,Parmelia sulcata,shield lichen,false,54734,species,49.3366361111,-123.2562027778,,,Ascomycota
72202844,2021-03-26T09:33:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117668706/square.jpg,,Parmeliaceae,shield lichens and allies,false,54321,family,49.3364611111,-123.2560972222,,,Ascomycota
72202846,2021-03-26T09:32:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117668805/square.jpg,5,Parmeliaceae,shield lichens and allies,false,54321,family,49.3365861111,-123.2560888889,,,Ascomycota
72202851,2021-03-26T12:34:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117668953/square.jpg,4,Peltigera,pelt lichens,false,54294,genus,49.333675,-123.2642138889,,,Ascomycota
72204687,2021-03-26T09:50:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117667708/square.jpg,4,Usnea,beard lichens,false,67747,genus,49.3366194444,-123.2562944444,,,Ascomycota
72204690,2021-03-26T09:19:00-07:00,2021-03-26,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117667774/square.jpg,8,Usnea,beard lichens,false,67747,genus,49.3366805556,-123.2575833333,,,Ascomycota
72204691,2021-03-26T08:49:00-07:00,2021-03-26,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/117667822/square.jpg,5,Platismatia glauca,Varied Rag Lichen,false,117874,species,49.3374861111,-123.2612527778,,,Ascomycota
72234447,2021-03-27T19:05:57-07:00,2021-03-27,outdoorobserver,Radu Scurtescu,needs_id,false,https://static.inaturalist.org/photos/117737091/square.jpeg,,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.3375239,-123.2531654997,,,Ascomycota
72313674,2021-03-28T14:43:37-07:00,2021-03-28,benkeen,Ben Keen,needs_id,true,https://inaturalist-open-data.s3.amazonaws.com/photos/117877750/square.jpeg,,Lepraria finkii,Fluffy Dust Lichen,false,463344,species,49.5413642687,-123.2660167031,,,Ascomycota
72314158,2021-03-28T14:06:08-07:00,2021-03-28,benkeen,Ben Keen,needs_id,true,https://inaturalist-open-data.s3.amazonaws.com/photos/117878597/square.jpeg,,Lachnum virgineum,stalked hairy fairy cup,false,203703,species,49.53899467,-123.2151213858,,,Ascomycota
72585093,2021-03-31T21:12:53-07:00,2021-03-31,delbooth,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118369510/square.jpg,16,Sarcoscypha coccinea,Scarlet Cup,false,49134,species,49.7454416791,-123.1306610947,,,Ascomycota
72631397,2021-04-01T13:24:02-07:00,2021-04-01,andrewwray,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118570312/square.jpg,,Peltigera aphthosa,freckled pelt lichen,false,119675,species,49.9145383333,-123.1718883333,,,Ascomycota
72656814,2021-03-28T13:30:32-07:00,2021-03-28,hellayyna,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118499333/square.jpg,21,Evernia,oakmoss lichens,false,123176,genus,49.3442916667,-123.3054666667,,,Ascomycota
72821700,2021-04-03T12:51:08-07:00,2021-04-03,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118801330/square.jpeg,,Cladonia macilenta,Lipstick Powderhorn,false,117950,species,49.3539128,-123.3895837,,,Ascomycota
72821778,2021-04-03T12:54:01-07:00,2021-04-03,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118801499/square.jpeg,,Hypogymnia physodes,Hooded Tube Lichen,false,117971,species,49.3538959997,-123.3895289,,,Ascomycota
72821821,2021-04-03T12:56:53-07:00,2021-04-03,bruce216,Bruce McTaggart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118801591/square.jpeg,,Icmadophila ericetorum,Candy Lichen,false,119695,species,49.3538672,-123.3895176,,,Ascomycota
72847025,2021-04-02T14:17:20-07:00,2021-04-02,cactusfridge,Fraser Mallinson,needs_id,false,https://static.inaturalist.org/photos/118847626/square.jpg,8,Peltigera polydactylon,many-fruited pelt lichen,false,69728,species,49.8078783333,-123.1405861667,,,Ascomycota
72868398,2021-03-13T07:39:32+00:00,2021-03-13,racheldufort,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118888113/square.jpg,65,Peltigera,pelt lichens,false,54294,genus,49.7418352967,-123.1042949838,,,Ascomycota
72959254,2021-04-04T17:29:57-07:00,2021-04-04,thethorne,Kimberley Anderson,needs_id,false,https://static.inaturalist.org/photos/119049880/square.jpeg,8,Peltigera,pelt lichens,false,54294,genus,49.4649811042,-123.3952334337,,,Ascomycota
72972624,2021-04-04T14:45:28-07:00,2021-04-04,maxfacts,Max Miner,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119090789/square.jpeg,,Usnea,beard lichens,false,67747,genus,49.6825,-123.1550027778,,,Ascomycota
73026487,2021-04-04T16:07:27-07:00,2021-04-04,taylor_justason,Taylor Justason,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119169495/square.jpg,4,Pseudoplectania nigrella,ebony cup,false,351979,species,49.3375366667,-123.2608033333,,,Ascomycota
73034003,2021-04-04T16:19:35-07:00,2021-04-04,taylor_justason,Taylor Justason,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119183095/square.jpg,4,Cladonia,Pixie Cup Lichens,false,49490,genus,49.3363033333,-123.2610866667,,,Ascomycota
73097125,2021-04-05T20:48:02-07:00,2021-04-05,apekshavp,Apeksha V.P.,needs_id,false,https://static.inaturalist.org/photos/119295414/square.jpeg,,Lecanoromycetes,common lichens,false,54743,class,49.7363819722,-123.1008369722,,,Ascomycota
73332894,2021-04-08T12:11:51-07:00,2021-04-08,baselineone,Matt M,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119706712/square.jpg,22,Cladonia maxima,Giant Cladonia Lichen,false,217123,species,49.6990164695,-123.1259689659,,,Ascomycota
73355181,2021-01-21T14:37:06-08:00,2021-01-21,gwenlh,Gwen L'Hirondelle,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119746564/square.jpg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.74255555,-123.1167111167,,,Ascomycota
73446513,2021-04-04T16:46:15-07:00,2021-04-04,taylor_justason,Taylor Justason,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119907637/square.jpg,4,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.336545,-123.2563166667,,,Ascomycota
73694711,2020-10-08T14:43:00-07:00,2020-10-08,simran_s,Simran S,needs_id,false,https://static.inaturalist.org/photos/120343972/square.jpg,24,Platismatia tuckermanii,Crumpled Rag Lichen,false,182657,species,49.7300369239,-123.1563902155,,,Ascomycota
73759182,2021-03-21T13:32:00-07:00,2021-03-21,judithofsquamish,judith holm,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120463395/square.jpeg,61,Icmadophila ericetorum,Candy Lichen,false,119695,species,49.7067363023,-123.1407356998,,,Ascomycota
73773423,2021-04-11T13:36:00-07:00,2021-04-11,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120489085/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.635845,-123.2059566667,,,Ascomycota
73773813,2021-04-11T13:02:00-07:00,2021-04-11,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120489990/square.jpeg,244,Lepraria,Dust Lichens,false,154184,genus,49.6384878149,-123.2010937511,,,Ascomycota
73796777,2021-04-12T17:02:25-07:00,2021-04-12,birdspaz,,needs_id,false,https://static.inaturalist.org/photos/120530826/square.jpg,8,Chrysothrix,Gold Dust Lichens,false,117942,genus,49.8289332503,-123.1461303623,,,Ascomycota
73857959,2021-04-13T08:36:59-07:00,2021-04-13,kwright,,needs_id,false,https://static.inaturalist.org/photos/120639871/square.jpg,4,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.3416716667,-123.3038716667,,,Ascomycota
73978809,2021-04-13T11:26:00-07:00,2021-04-13,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120852100/square.jpeg,,Cladonia arbuscula,Reindeer Lichen,false,320843,species,49.4391216667,-123.229935,,,Ascomycota
74069994,2021-04-15T10:20:45-07:00,2021-04-15,bcrobyn,Robyn Hanson,needs_id,false,https://static.inaturalist.org/photos/121014645/square.jpg,,Usnea,beard lichens,false,67747,genus,49.419575,-123.4897083333,,,Ascomycota
74237441,2021-01-20T10:58:30+00:00,2021-01-20,rileyparsons,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/121310282/square.jpg,10,Peltigera membranacea,membranous pelt lichen,false,117858,species,49.70583,-123.1098861667,,,Ascomycota
74237996,2021-01-16T05:32:42+00:00,2021-01-16,rileyparsons,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/121311205/square.jpg,118,Lecanoromycetes,common lichens,false,54743,class,49.7014166667,-123.1278833333,,,Ascomycota
74523110,2006-04-15T07:32:44-07:00,2006-04-15,rileyparsons,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/121807996/square.jpg,395,Cladonia fimbriata,Trumpet Lichen,false,179037,species,49.6994402017,-123.1237992005,,,Ascomycota
74809171,2021-04-15T18:29:54-07:00,2021-04-15,acpto,,needs_id,true,https://static.inaturalist.org/photos/122315750/square.jpg,357,Parmelia,shield lichens,false,54735,genus,49.7809725226,-123.1031533095,,,Ascomycota
74809287,2021-04-10T17:04:25-07:00,2021-04-10,acpto,,needs_id,true,https://static.inaturalist.org/photos/122315932/square.jpg,357,Cladonia macilenta,Lipstick Powderhorn,false,117950,species,49.6256092816,-123.1410660753,,,Ascomycota
74809618,2021-04-10T14:13:47-07:00,2021-04-10,acpto,,research,false,https://static.inaturalist.org/photos/122316422/square.jpg,715,Evernia prunastri,Oakmoss,false,123175,species,49.7254455685,-123.1139345776,,,Ascomycota
75183184,2021-04-20T16:17:33-07:00,2021-04-20,gwenlh,Gwen L'Hirondelle,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/122966309/square.jpg,,Hypogymnia tubulosa,Powder-headed Tube Lichen,false,179720,species,49.74689445,-123.1129111167,,,Ascomycota
75187928,2021-04-24T15:33:15-07:00,2021-04-24,gwenlh,Gwen L'Hirondelle,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/122973976/square.jpg,,Hypogymnia tubulosa,Powder-headed Tube Lichen,false,179720,species,49.747106,-123.112707,,,Ascomycota
75220238,2021-04-23T18:45:09-07:00,2021-04-23,jessica_phaye,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/123248123/square.jpg,12,Sphaerophorus,Coral Lichens,false,55243,genus,49.64144167,-123.16546667,,,Ascomycota
75396003,2021-04-26T09:55:09-07:00,2021-04-26,botanybum,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/123344312/square.jpg,15,Peziza varia,layered cup,false,411300,species,49.3658466667,-123.2462083333,,,Ascomycota
75522389,2021-02-20T15:56:04-08:00,2021-02-20,elsemikkelsen,Else Mikkelsen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/123570916/square.jpg,7,Cladonia,Pixie Cup Lichens,false,49490,genus,49.4072970046,-123.4604702859,,,Ascomycota
75596124,2020-07-12T18:10:00-06:00,2020-07-12,lyrae,Lyrae,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/123696099/square.jpg,342,Usnea longissima,Methuselah's Beard Lichen,false,122681,species,49.729459,-123.12655,,,Ascomycota
76260458,2021-05-01T11:13:13-07:00,2021-05-01,savaugegarden13,,needs_id,false,https://static.inaturalist.org/photos/124752703/square.jpg,8,Peziza,Cups,false,57372,genus,49.7363735801,-123.1484215176,,,Ascomycota
76377980,2021-04-30T17:09:29-07:00,2021-04-30,gwenlh,Gwen L'Hirondelle,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/124939896/square.jpg,,Physcia adscendens,Hooded Rosette Lichen,false,124439,species,49.7470111167,-123.112875,,,Ascomycota
76379118,2021-04-30T17:13:48-07:00,2021-04-30,gwenlh,Gwen L'Hirondelle,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/124941759/square.jpeg,,Physcia aipolia,Hoary Rosette Lichen,false,117877,species,49.7469972167,-123.1127472167,,,Ascomycota
76404701,2021-05-01T20:11:23-07:00,2021-05-01,brownie_604,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/124985076/square.jpg,142,Cladonia macilenta,Lipstick Powderhorn,false,117950,species,49.6859984328,-123.1236006876,,,Ascomycota
76824932,2021-05-01T13:35:00-07:00,2021-05-01,joanseptembre,Joan Septembre,needs_id,false,https://static.inaturalist.org/photos/125640989/square.jpg,180,Rusavskia elegans,Elegant Sunburst Lichen,false,532267,species,49.3879015622,-123.2342184987,,,Ascomycota
76824933,2021-05-01T13:35:00-07:00,2021-05-01,joanseptembre,Joan Septembre,needs_id,false,https://static.inaturalist.org/photos/125641063/square.jpg,192,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.3878610921,-123.2342240618,,,Ascomycota
77462673,2021-05-05T08:27:59-07:00,2021-05-05,awalkhouse,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/126685866/square.jpg,1403,Alectoria sarmentosa,Witch's Hair,false,126626,species,49.9060855898,-123.1746582775,,,Ascomycota
77561939,2021-05-03T14:21:19-07:00,2021-05-03,jessica_wheatley,Jessica,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/126859697/square.jpeg,,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.3724416667,-123.2923305556,,,Ascomycota
77927142,2021-05-01T13:53:55-07:00,2021-05-01,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/127478048/square.jpg,5,Parmelioideae,typical shield lichens,false,1094690,subfamily,49.3872033333,-123.2322383333,,,Ascomycota
77927425,2021-05-01T13:29:28-07:00,2021-05-01,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/127478588/square.jpg,5,Teloschistaceae,"sunburst lichens, firedots, and allies",false,54756,family,49.38798,-123.2318116667,,,Ascomycota
77927501,2021-05-01T13:29:18-07:00,2021-05-01,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/127478714/square.jpg,7,Lecanoromycetes,common lichens,false,54743,class,49.3879616667,-123.2318116667,,,Ascomycota
77927618,2021-05-01T13:29:13-07:00,2021-05-01,stephenhui,Stephen Hui,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/127478912/square.jpg,8,Rhizocarpon geographicum,yellow map lichen,false,119888,species,49.387955,-123.2318333333,,,Ascomycota
78161880,2021-04-13,2021-04-13,beestie,L,needs_id,false,https://static.inaturalist.org/photos/127878503/square.jpeg,19788,Morchella americana,white morel,false,462132,species,49.7014709251,-123.1558122486,,,Ascomycota
78192120,2021-05-09T18:21:07-07:00,2021-05-09,jessica_phaye,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/127934606/square.jpg,8,Icmadophila ericetorum,Candy Lichen,false,119695,species,49.68717167,-123.1221555,,,Ascomycota
78274231,2021-05-10T07:50:05-07:00,2021-05-10,kwright,,research,false,https://static.inaturalist.org/photos/128077955/square.jpg,5,Evernia prunastri,Oakmoss,false,123175,species,49.5826716667,-123.2238833333,,,Ascomycota
78312128,2021-05-11T00:50:05+00:00,2021-05-11,christinaparkin,Christina,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/128147087/square.jpeg,,Mitrula elegans,swamp beacon,false,320702,species,49.647275,-123.2029611111,,,Ascomycota
